text,language
25 years later she still regretted that specific moment, English
Ze begreep eindelijk dat rouw haar liefde was zonder plaats om naartoe te gaan,Nederlands
Joe maakte de suikerkoekjes Susan decoreerde ze,Nederlands
He took one look at what was under the table and noped the hell out of there, English
Het meer is een eindje hier vandaan,Nederlands
Ek het 'n baba clown van die Russiese terroristiese swartmark gekoop,Afrikaans
He decided to live his life by the big beats manifesto, English
Hy het agter die deur gekyk en het nie van wat hy gesien het gehou nie,Afrikaans
Ze schreef hem een lange brief maar hij heeft het niet gelezen,Nederlands
It turns out you don't need all that stuff you insisted you did, English
Twee dagen en al zijn problemen zouden opgelost zijn,Nederlands
Twee dae en al sy probleme sou opgelos wees,Afrikaans
Hy het een blik na wat onder die tafel was gewerp en het daar weggehardloop,Afrikaans
Twee sitplekke was leeg,Afrikaans
Hij zat in een vuilnisbak met klasse van de high street,Nederlands
Die lug is duidelik die sterre twinkel,Afrikaans
The thick foliage and intertwined vines made the hike nearly impossible, English
Ze had haar kopje koffie niet gehad en dat maakte alles nog slechter,Nederlands
Die waarheid is dat jy vir jou lewenstyl in ure betaal,Afrikaans
Die skare skree en skree vir meer memes,Afrikaans
Dinsdagen zijn gratis als je een kabouterkostuum meebrengt,Nederlands
Niemand hou van 'n vark wat lipstiek dra nie,Afrikaans
Dan took the deep dive down the rabbit hole, English
I caught my squirrel rustling through my gym bag, English
He realized there had been several deaths on this road but his concern rose when he saw the exact number, English
Daar was geen roomys in die vrieskas nie en hulle het ook nie geld gehad om na die winkel te gaan nie,Afrikaans
There can never be too many cherries on an ice cream sundae, English
The bees decided to have a mutiny against their queen, English
Soms staar ek na 'n deur of 'n muur en ek wonder wat is hierdie realiteit waarom is ek lewendig en waaroor gaan alles,Afrikaans
He figured a few sticks of dynamite were easier than a fishing pole to catch fish, English
Twee stoelen waren vacant,Nederlands
He waited for the stop sign to turn to a go sign, English
Pink horses galloped across the sea, English
Hij leerde de moeilijkste les van zijn leven en had de littekens zowel fysiek als mentaal om het te bewijzen,Nederlands
The skeleton had skeletons of his own in the closet, English
The crowd yells and screams for more memes, English
The minute she landed she understood the reason this was a fly-over state, English
Die feit dat daar 'n trappe na die hemel en 'n snelweg na die hel is verduidelik die lewe goed,Afrikaans
Ik wil een onesie kopen maar weet dat het me niet zal staan,Nederlands
In dat ene moment veranderde alles,Nederlands
He stepped gingerly onto the bridge knowing that enchantment awaited on the other side, English
Flying fish flew by the space station, English
Soms is alles wat jy moet doen om jouself heeltemal belaglik te maak en dit af te lag om te besef dat die lewe regtig nie so sleg is nie,Afrikaans
Laat me je helpen met je bagage,Nederlands
He hated that he loved what she hated about hate, English
Alles wat jy moet doen is om die pen op te tel en te begin,Afrikaans
His mind was blown that there was nothing in space except space itself, English
The fish listened intently to what the frogs had to say, English
He decided that the time had come to be stronger than any of the excuses he'd used until then, English
Everyone says they love nature until they realize how dangerous she can be, English
He is no James Bond; his name is Roger Moore, English
'n Glinsterende edelsteen is nie genoeg nie,Afrikaans
I'm a great listener really good with empathy vs sympathy and all that but I hate people, English
Ze was te kort om over het hek te kijken,Nederlands
Het publiek schreeuwt en roept om meer memes,Nederlands
It would have been a better night if the guys next to us weren't in the splash zone, English
Die vis het aandagtig geluister na wat die paddas te sê gehad het,Afrikaans
At that moment he wasn't listening to music he was living an experience, English
Dit moet vyf-uur wees ergens,Afrikaans
I covered my friend in baby oil, English
She cried diamonds, English
Sy het daardie koue gevoel gehad wat die hare op jou nek laat regop staan wanneer hy die kamer binnegestap het,Afrikaans
Her daily goal was to improve on yesterday, English
Die rivier het die gode gesteel,Afrikaans
The best key lime pie is still up for debate, English
Ek was baie trots op my bynaam deur middel van hoërskool maar vandag kan ek nie meer anders as wat my bynaam was nie,Afrikaans
Wees versigtig met daardie bottermes,Afrikaans
Die vinnige bruin volstruis spring oor die lui hond,Afrikaans
Hij vertelde ons een heel spannend avontuurverhaal,Nederlands
We should play with Legos at camp, English
Ek het tans 4 vensters oop en ek weet nie hoekom nie,Afrikaans
Hij blafte bevelen naar zijn dochters maar zij staarden hem alleen met amusement aan,Nederlands
Terwijl je alle mogelijke manieren overweegt om jezelf en de wereld te verbeteren merk je op dat John Travolta behoorlijk ongelukkig lijkt,Nederlands
Sy het sy algehele eentonigheid interessant gevind,Afrikaans
Dit is die laaste ewekansige sin wat ek sal skryf en ek gaan stop mid-sin,Afrikaans
Laat ons almal saam uniek wees totdat ons besef dat ons almal dieselfde is,Afrikaans
Hij had per ongeluk het server van zijn bedrijf gehackt,Nederlands
Had hij geweten wat er zou gebeuren zou hij nooit de douche zijn ingestapt,Nederlands
Daar is min dinge in die lewe wat beter is as 'n sny tert,Afrikaans
Vaarwel en bedankt voor de vis,Nederlands
Zet geen pindakaas op de neus van de hond,Nederlands
We have young kids who often walk into our room at night for various reasons including clowns in the closet, English
She wore green lipstick like a fashion icon, English
Choosing to do nothing is still a choice after all, English
Nobody questions who built the pyramids in Mexico, English
Shakespeare was a famous 17th-century diesel mechanic, English
The pigs were insulted that they were named hamburgers, English
Niets leek misplaatst behalve de wasmachine in de bar,Nederlands
It was always dangerous to drive with him since he insisted the safety cones were a slalom course, English
Natuurlik hou sy van haar pienk haas-skoene,Afrikaans
Aartappel-wedges is waarskynlik nie die beste vir verhoudings nie,Afrikaans
Er was geen ijs in de vriezer en ze hadden ook geen geld om naar de winkel te gaan,Nederlands
Hulle het vroeg daar gekom en hulle het regtig goeie sitplekke gekry,Afrikaans
The Japanese yen for commerce is still well-known, English
Dit sou 'n beter aand gewees het as die ouens langs ons nie in die spat zone was nie,Afrikaans
Er had een tijd en een plaats moeten zijn maar dit was het niet,Nederlands
Dit het hom onkant gevang dat die ruimte na gebraai steak geruik het,Afrikaans
Het mysterieuze dagboek registreert de stem,Nederlands
Hy het gehaat dat hy lief gehad het wat sy gehaat het oor haat,Afrikaans
Hy wou nie na die tandarts gaan nie maar hy het tog gegaan,Afrikaans
Hij zei dat hij er gisteren niet was maar veel mensen zagen hem daar,Nederlands
Ze kan haar leven leven zoals ze wil zolang ze maar luistert naar wat ik te zeggen heb,Nederlands
Een klein aksie sou haar lewe verander maar of dit vir beter of vir erger sou wees was nog nie bepaal nie,Afrikaans
You bite up because of your lower jaw, English
Dit maakte hem het gevoel te geven van een oude rootbeer float,Nederlands
Flesh-colored yoga pants were far worse than even he feared, English
It didn't make sense unless you had the power to eat colors, English
Ik wilde je gewoon vertellen dat ik de liefde die je voor je kind hebt kon zien aan de manier waarop je naar haar kijkt,Nederlands
Die boek is voor die tafel,Afrikaans
Daar kan nooit te veel kersies op 'n roomys-sondag wees nie,Afrikaans
The near-death experience brought new ideas to light, English
'n Pers vark en 'n groen esel het 'n vlieër in die middel van die nag gevlieg en het sonbrand gekry,Afrikaans
The elephant didn't want to talk about the person in the room, English
It's not often you find a soggy banana on the street, English
Tuesdays are free if you bring a gnome costume, English
25 jaar later betreurde ze nog steeds dat specifieke moment,Nederlands
So long and thanks for the fish, English
Ze zag geen ironie in het vragen om mij te veranderen maar wilde dat ik haar accepteerde zoals ze is,Nederlands
Die vos in die hoed het in die oor van die haas gefluister,Afrikaans
Hulle gooi kool wat jou brein in emosionele bagasie verander,Afrikaans
Sy het nie die toets gesny want dit was nie die regte ding om te doen nie,Afrikaans
Hij had een verborgen voorraad onder de vloerdelen in de achterkamer van het huis,Nederlands
Hij zwoer dat hij net zijn sushi zag bewegen,Nederlands
Drie generaties met zes decennia levenservaring,Nederlands
Toen ik klein was heeft een autodeur op mijn hand geklapt en ik herinner me het nog behoorlijk levendig,Nederlands
In die einde het hy besef hy kon klank sien en woorde hoor,Afrikaans
Ik heb momenteel 4 vensters open en ik weet niet waarom,Nederlands
Ik zou de promotie hebben gekregen maar mijn aanwezigheid was niet goed genoeg,Nederlands
Ek wil meer gedetailleerde inligting hê,Afrikaans
The urgent care center was flooded with patients after the news of a new deadly virus was made public, English
Dit het hom laat voel soos wat 'n ou styl rootbier float ruik,Afrikaans
He's in a boy band which doesn't make much sense for a snake, English
Jy is onseker of jy hom moet vertrou maar baie dankbaar dat jy 'n turtle neck gedra het,Afrikaans
If any cop asks you where you were just say you were visiting Kansas, English
Winkels zijn geweldige plekken om te shoppen ik kan alles vinden wat ik nodig heb onder één dak,Nederlands
The shark-infested South Pine channel was the only way in or out, English
Plans for this weekend include turning wine into water, English
Het klinkt niet alsof dat ooit op mijn reislijst zal staan,Nederlands
Alles wat ze wilde was het antwoord maar ze had geen idee hoeveel ze het zou haten,Nederlands
Sy het geen ironie gesien om my te vra om te verander maar vir my te vra om haar te aanvaar vir wie sy is nie,Afrikaans
Getting up at dawn is for the birds, English
He didn't heed the warning and it had turned out surprisingly well, English
It was a slippery slope and he was willing to slide all the way to the deepest depths, English
Een fonkelende edelsteen is niet genoeg,Nederlands
He learned the hardest lesson of his life and had the scars both physical and mental to prove it, English
The paintbrush was angry at the color the artist chose to use, English
Art doesn't have to be intentional, English
Het feit dat er een trap naar de hemel en een snelweg naar de hel is legt het leven goed uit,Nederlands
We zijn nooit in Azië geweest en we hebben ook Afrika niet bezocht,Nederlands
He invested some skill points in Charisma and Strength, English
Dit blyk dat jy nie al daardie dinge nodig het wat jy aangedring het jy het nie,Afrikaans
Patricia loves the sound of nails strongly pressed against the chalkboard, English
Hulle sê dat honde die mens se beste vriend is maar hierdie kat was op pad om daardie teorie te saboteer,Afrikaans
Three generations with six decades of life experience, English
In that instant everything changed, English
Ze riepen haar naam keer op keer maar werden alleen met stilte ontvangen,Nederlands
De schutter neemt afscheid van zijn liefde,Nederlands
Sy het nie haar koppie koffie gehad nie en dit het alles net erger gemaak,Afrikaans
Er zit kunst in het krijgen van je zin en het spugen van olijvenpitten over de tafel is dat niet,Nederlands
Ze droeg groene lippenstift als een mode-icoon,Nederlands
Bill ran from the giraffe toward the dolphin, English
Ik zie vaak de tijd 11:11 of 12:34 op klokken,Nederlands
Dan ate the clouds like cotton candy, English
Achter het raam was een reflectie die alleen angst inboezemde,Nederlands
Soms is dit beter om net weg te stap van dinge en later weer terug te kom wanneer jy in 'n beter bui is,Afrikaans
De rivier stal de goden,Nederlands
The rusty nail stood erect angled at a 45-degree angle just waiting for the perfect barefoot to come along, English
Ik ben nooit thuis op zondagen,Nederlands
He wore the surgical mask in public not to keep from catching a virus but to keep people away from him, English
Toe hy uit die venster kyk het hy 'n clown gesien verbyloop,Afrikaans
Nie alle mense wat rondloop is verlore nie,Afrikaans
He was willing to find the depths of the rabbit hole in order to be with her, English
Ze deed haar best om hem te helpen,Nederlands
Op dat moment realiseerde ze zich dat ze een zesde zintuig had,Nederlands
You've been eyeing me all day and waiting for your move like a lion stalking a gazelle in a savannah, English
Never underestimate the willingness of the greedy to throw you under the bus, English
Iemand wat ek ken het onlangs Maple Syrup en gebotterde Popcorn gekombineer en gedink dit sou soos karamelpopcorn smaak Dit het nie en hulle beveel nie aan dat ander dit ook doen nie,Afrikaans
The door slammed on the watermelon, English
She looked into the mirror and saw another person, English
Tom het 'n klein stukkie tert gekry,Afrikaans
You realize you're not alone as you sit in your bedroom massaging your calves after a long day of playing tug-of-war with Grandpa Joe in the hospital, English
Het licht in zijn leven was eigenlijk een vuur dat om hem heen brandde,Nederlands
Ze kwamen er vroeg aan en kregen echt goede zitplaatsen,Nederlands
Hy het die belangrike les geleer dat 'n piekniek op die strand op 'n winderige dag 'n slegte idee is,Afrikaans
Ze gooien kool die je hersenen in emotionele bagage verandert,Nederlands
