text,language
I'm a great listener really good with empathy vs sympathy and all that but I hate people, English
Ik wil meer gedetailleerde informatie,Nederlands
Haar hare was deur die wind gewaai terwyl sy in die swart oop motor ry,Afrikaans
They were excited to see their first sloth, English
Wanneer niemand in de buurt is roddelen de bomen over de mensen die onder hen zijn gelopen,Nederlands
De rivier stal de goden,Nederlands
De bijna-doodervaring bracht nieuwe ideeën aan het licht,Nederlands
Sy kon hom in die stort hoor sing met 'n vreugde wat sy gehoop het hy sou behou nadat sy die nuus gelewer het,Afrikaans
Had hij geweten wat er zou gebeuren zou hij nooit de douche zijn ingestapt,Nederlands
Niemand vra wie die piramides in Mexiko gebou het nie,Afrikaans
The Tsunami wave crashed against the raised houses and broke the pilings as if they were toothpicks, English
De externe littekens vertellen slechts een deel van het verhaal,Nederlands
He wondered why at 18 he was old enough to go to war but not old enough to buy cigarettes, English
The skeleton had skeletons of his own in the closet, English
She cried diamonds, English
Tuesdays are free if you bring a gnome costume, English
Het was een echt goede maandag voor een zaterdag,Nederlands
Being unacquainted with the chief raccoon was harming his prospects for promotion, English
Dit was die beste sandkasteel wat hy ooit gesien het,Afrikaans
Ek het gekontroleer om seker te maak dat hy steeds lewendig was,Afrikaans
Moet nie grondboontjiebotter op die hond se neus sit nie,Afrikaans
Chocolate covered crickets were his favorite snack, English
Sjokolade bedekte krieke was sy gunsteling snack,Afrikaans
The sign said there was road work ahead so he decided to speed up, English
Thirty years later she still thought it was okay to put the toilet paper roll under rather than over, English
I thought red would have felt warmer in summer but I didn't think about the equator, English
The bullet pierced the window shattering it before missing Danny's head by mere millimeters, English
Hij vertelde ons een heel spannend avontuurverhaal,Nederlands
De willekeurige zin-generator genereerde een willekeurige zin over een willekeurige zin,Nederlands
Dit was 'n gladde helling en hy was bereid om heeltemal af te gly na die diepste dieptes,Afrikaans
There's no reason a hula hoop can't also be a circus ring, English
Er waren witte omstandigheden in de stad vervolgens waren de wegen onbegaanbaar,Nederlands
Hij had een muur vol maskers zodat ze elke dag een ander gezicht kon dragen,Nederlands
Het ingewikkelde schoolwerk liet de ouders die hun kinderen probeerden te helpen nogal verward achter,Nederlands
You should never take advice from someone who thinks red paint dries quicker than blue paint, English
Ze renden om de hoek en ontdekten dat ze terug in de tijd waren gereisd,Nederlands
The gruff old man sat in the back of the bait shop grumbling to himself as he scooped out a handful of worms, English
Ze schreef hem een lange brief maar hij heeft het niet gelezen,Nederlands
Ek verkies om 'n voël te wees eerder as 'n vis,Afrikaans
Alhoewel hy gedink het die wêreld was plat het hy nie die ironie gesien om reg rondom die wêreld te reis nie,Afrikaans
Hy het die belangrike les geleer dat 'n piekniek op die strand op 'n winderige dag 'n slegte idee is,Afrikaans
It was the first time he had ever seen someone cook dinner on an elephant, English
You're unsure whether or not to trust him but very thankful that you wore a turtle neck, English
Op dat moment luisterde hij niet naar muziek hij leefde een ervaring,Nederlands
Tom het 'n klein stukkie tert gekry,Afrikaans
She looked into the mirror and saw another person, English
Die horlosie binne hierdie blog en die horlosie op my laptop is 1 uur van mekaar verskillend,Afrikaans
Ons moet met Legos by die kamp speel,Afrikaans
Dan took the deep dive down the rabbit hole, English
Er zijn weinig dingen beter in het leven dan een stuk taart,Nederlands
The blue parrot drove by the hitchhiking mongoose, English
Hij was verbaasd dat zijn immense luiheid inspirerend was voor anderen,Nederlands
Op daardie oomblik het hy nie na musiek geluister nie hy het 'n ervaring geleef,Afrikaans
Everyone says they love nature until they realize how dangerous she can be, English
Ze kan haar leven leven zoals ze wil zolang ze maar luistert naar wat ik te zeggen heb,Nederlands
'n Lied kan 'n mens se dag maak of bederf as hulle dit toelaat om hulle te beïnvloed,Afrikaans
Vliegende vissen vlogen langs het ruimtestation,Nederlands
He waited for the stop sign to turn to a go sign, English
Ek is bly om jou donasie te aanvaar enige bedrag sal baie waardeer word,Afrikaans
There were three sphered rocks congregating in a cubed room, English
The irony of the situation wasn't lost on anyone in the room, English
Dit het geen sin gemaak tensy jy die krag gehad het om kleure te eet nie,Afrikaans
Niets leek misplaatst behalve de wasmachine in de bar,Nederlands
Hy het een blik na wat onder die tafel was gewerp en het daar weggehardloop,Afrikaans
He strives to keep the best lawn in the neighborhood, English
He went on a whiskey diet and immediately lost three days, English
He decided to count all the sand on the beach as a hobby, English
Dit was moeilik vir Mary om toe te staan dat die meeste van haar oefening uit die oefening van swak oordeel bestaan,Afrikaans
Iemand wat ek ken het onlangs Maple Syrup en gebotterde Popcorn gekombineer en gedink dit sou soos karamelpopcorn smaak Dit het nie en hulle beveel nie aan dat ander dit ook doen nie,Afrikaans
Ze was verdrietig om te horen dat vuurvliegjes met uitsterven worden bedreigd door kunstmatig licht verlies van hun habitat en pesticiden,Nederlands
De meeste haaienaanvallen komen ongeveer 10 meter van het strand omdat daar de mensen zijn,Nederlands
Wijsheid wordt gemakkelijk verworven wanneer je je verbergt onder het bed met een kookpan op je hoofd,Nederlands
Wag asseblief buite die huis,Afrikaans
Ek dink ek gaan die rooi motor koop of ek gaan die blou een lease,Afrikaans
On a scale from one to ten what's your favorite flavor of random grammar, English
Hy het klippe in die kerker van sy gedagtes gegooi,Afrikaans
In the end he realized he could see sound and hear words, English
De schoonheid van de Afrikaanse zonsondergang verstopte het gevaar dat zich in de buurt verschool,Nederlands
Alles wat sy wou hê was die antwoord maar sy het geen idee hoe baie sy dit sou haat nie,Afrikaans
Purple is the best city in the forest, English
Terwyl die huurmotor tot stilstand kom op die donker pad het haar vrees met die oomblik toegeneem,Afrikaans
Iedereen zou Chaucer moeten lezen om hun dagelijkse vocabulaire te verbeteren,Nederlands
Dit gebeur nie dikwels dat jy 'n pap piesang op die straat vind nie,Afrikaans
As you consider all the possible ways to improve yourself and the world you notice John Travolta seems fairly unhappy, English
De snelle bruine vos springt over de luie hond,Nederlands
Ek wou jou net vertel ek kon die liefde wat jy vir jou kind het sien deur die manier waarop jy na haar kyk,Afrikaans
Her daily goal was to improve on yesterday, English
Hij stapte voorzichtig op de brug wetende dat betovering aan de andere kant wachtte,Nederlands
De vis luisterde aandachtig naar wat de kikkers te zeggen hadden,Nederlands
Pindakaas en jam deden de oudere dame denken aan haar verleden,Nederlands
Ze leende het boek van hem vele jaren geleden en heeft het nog niet teruggegeven,Nederlands
Tot ieders verbazing gebeurde de Apocalyps gisteren maar het verliep niet helemaal zoals verwacht,Nederlands
Haar leven binnen de grenzen van het huis werd haar nieuwe normaal,Nederlands
Om die geriatriese mans se softbalspan te sien het herinneringe aan 3-jariges wat t-ball speel teruggebring,Afrikaans
The elephant didn't want to talk about the person in the room, English
De handgel was in werkelijkheid heldere lijm,Nederlands
Daar was geen roomys in die vrieskas nie en hulle het ook nie geld gehad om na die winkel te gaan nie,Afrikaans
Op 'n skaal van een tot tien wat is jou gunsteling smaak van ewekansige grammatika,Afrikaans
Terwijl de huurauto tot stilstand kwam op de donkere weg nam haar angst toe met het moment,Nederlands
Die bye het besluit om 'n opstand teen hulle koningin te hê,Afrikaans
Hy het nie verstaan waarom die voël die fiets wou ry nie,Afrikaans
Today I dressed my unicorn in preparation for the race, English
Soms is alles wat jy moet doen om jouself heeltemal belaglik te maak en dit af te lag om te besef dat die lewe regtig nie so sleg is nie,Afrikaans
He had a vague sense that trees gave birth to dinosaurs, English
It was the scarcity that fueled his creativity, English
Druivengelei lekte uit het gat in het dak,Nederlands
Ek sou die bevordering gekry het maar my teenwoordigheid was nie goed genoeg nie,Afrikaans
Knoflook roomys was haar gunsteling,Afrikaans
Three generations with six decades of life experience, English
Ja ik denk dat het een goede omgeving is om Engels te leren,Nederlands
If you spin around three times you'll start to feel melancholy, English
It turns out you don't need all that stuff you insisted you did, English
If eating three-egg omelets causes weight-gain budgie eggs are a good substitute, English
Die vreemdeling lei die ete,Afrikaans
Nobody questions who built the pyramids in Mexico, English
Hy het gesweer hy het net sy sushi sien bewe,Afrikaans
Nancy was trots dat sy 'n strenger skipbreuk bestuur het,Afrikaans
Hij zei dat hij er gisteren niet was maar veel mensen zagen hem daar,Nederlands
Hij realiseerde zich dat er meerdere doden op deze weg waren geweest maar zijn bezorgdheid steeg toen hij het exacte aantal zag,Nederlands
She learned that water bottles are no longer just to hold liquid but they're also status symbols, English
Hy was seker die Duiwel het rooi blink glitter geskep,Afrikaans
Sy het na die meesterstuk in die museum gekyk maar alles wat sy kon dink was dat haar vyfjarige dit beter kon doen,Afrikaans
Om sy grootste vrees teë te kom het hy sy eerste marshmallow geëet,Afrikaans
Hij scheerde de perzik om een punt te maken,Nederlands
Laat ons almal saam uniek wees totdat ons besef dat ons almal dieselfde is,Afrikaans
The doll spun around in circles in hopes of coming alive, English
Mothers spend months of their lives waiting on their children, English
Patricia hou van die klank van naels wat sterk teen die borddruk,Afrikaans
Het bord zei dat er wegwerkzaamheden waren dus besloot hij om sneller te rijden,Nederlands
Jy is onseker of jy hom moet vertrou maar baie dankbaar dat jy 'n turtle neck gedra het,Afrikaans
Henry couldn't decide if he was an auto mechanic or a priest, English
Ze gebruikte haar eigen haar in de soep om het meer smaak te geven,Nederlands
'n Glinsterende edelsteen is nie genoeg nie,Afrikaans
She wanted a pet platypus but ended up getting a duck and a ferret instead, English
The sunblock was handed to the girl before practice but the burned skin was proof she did not apply it, English
She looked at the masterpiece hanging in the museum but all she could think is that her five-year-old could do better, English
Hij was 100% voor het vasten met haar totdat hij begreep dat dat betekende dat hij niet mocht eten,Nederlands
She traveled because it cost the same as therapy and was a lot more enjoyable, English
8% of 25 is the same as 25% of 8 and one of them is much easier to do in your head, English
Die rowwe ou man het in die agterkant van die aas-winkel gesit en gemor terwyl hy 'n handvol wurms uitgehaal het,Afrikaans
Zet geen pindakaas op de neus van de hond,Nederlands
The tree fell unexpectedly short, English
Please tell me you don't work in a morgue, English
We hebben veel regen in juni,Nederlands
He learned the hardest lesson of his life and had the scars both physical and mental to prove it, English
Als je van tonijn en tomatensaus houdt probeer dan de twee te combineren. Het is echt niet zo slecht als het klinkt,Nederlands
De twee liepen door de spleetkloof onwetend van het onweer in de verte,Nederlands
Die oomblik toe sy geland het het sy die rede verstaan waarom dit 'n vlieg-oor staat was,Afrikaans
Gary didn't understand why Doug went upstairs to get one dollar bills when he invited him to go cow tipping, English
Sy werk twee werke om die eindes te ontmoet ten minste was dit haar rede vir nie tyd om by ons aan te sluit nie,Afrikaans
Shingle color was not something the couple had ever talked about, English
Ze keek naar het meesterwerk dat in het museum hing maar het enige waar ze aan kon denken was dat haar vijfjarige het beter zou kunnen,Nederlands
They're playing the piano while flying in the plane, English
Hulle het om die hoek gehardloop en ontdek dat hulle terug in die tyd gereis het,Afrikaans
De vis droomde ervan om de viskom te ontsnappen en in het toilet te belanden waar hij zijn vriend had gezien,Nederlands
Die groep het vinnig verstaan dat giftige afval die mees effektiewe barrière was om teen die zombies te gebruik,Afrikaans
He shaved the peach to prove a point, English
In die einde het hy besef hy kon klank sien en woorde hoor,Afrikaans
Die skoonheid van die Afrika sonondergang het die gevaar wat naby loer vermom,Afrikaans
Die strand was vol sneeu leopards,Afrikaans
Hy het versigtig op die brug gestap wetende dat betowering aan die ander kant gewag het,Afrikaans
As the rental car rolled to a stop on the dark road her fear increased by the moment, English
She used her own hair in the soup to give it more flavor, English
The spa attendant applied the deep cleaning mask to the gentleman’s back, English
Laten we allemaal uniek zijn totdat we beseffen dat we allemaal hetzelfde zijn,Nederlands
Die lug is duidelik die sterre twinkel,Afrikaans
Zoek succes maar wees altijd voorbereid op willekeurige katten,Nederlands
The urgent care center was flooded with patients after the news of a new deadly virus was made public, English
He excelled at firing people nicely, English
Karen het besef dat die enigste manier waarop sy in die hemel sou kom was om te bedrieg,Afrikaans
Sy selfvertroue sou bewonderenswaardig gewees het as dit nie vir sy domheid was nie,Afrikaans
Sy het nie haar koppie koffie gehad nie en dit het alles net erger gemaak,Afrikaans
Die donderende gebrul van die jet bo bevestig haar ergste vrese,Afrikaans
Natuurlik hou sy van haar pienk haas-skoene,Afrikaans
There have been days when I wished to be separated from my body but today wasn’t one of those days, English
Getting up at dawn is for the birds, English
Die ou appel skaal op sy gesag,Afrikaans
She found his complete dullness interesting, English
They wandered into a strange Tiki bar on the edge of the small beach town, English
Het maakte geen zin tenzij je de kracht had om kleuren te eten,Nederlands
Nu moet ik mijn bestaan overdenken en mezelf afvragen of ik echt besta,Nederlands
They ran around the corner to find that they had traveled back in time, English
He spiked his hair green to support his iguana, English
The crowd yells and screams for more memes, English
So lank en dankie vir die vis,Afrikaans
Hij ontdekte dat zijn kunst nooit vorderde als hij letterlijk zijn zweet en tranen gebruikte,Nederlands
Die vinnige bruin volstruis spring oor die lui hond,Afrikaans
The light that burns twice as bright burns half as long, English
The thick foliage and intertwined vines made the hike nearly impossible, English
Ik ontmoette een interessante schildpad terwijl het nummer op de radio luid speelde,Nederlands
Onderestimate nooit de bereidheid van de hebzuchtigen om je onder de bus te gooien,Nederlands
I was offended by the suggestion that my baby brother was a jewel thief, English
His confidence would have been admirable if it wasn't for his stupidity, English
He played the game as if his life depended on it and the truth was that it did, English
Hij was zo bezig met de vraag of hij het kon dat hij niet stilstond om te overwegen of hij het ook moest doen,Nederlands
Ze keek in de spiegel en zag een ander persoon,Nederlands
She had some amazing news to share but nobody to share it with, English
Hij ging terug naar de video om te zien wat er was opgenomen en was geschokt door wat hij zag,Nederlands
Roze paarden galoppeerden over de zee,Nederlands
As jy van tuna en tamatiesous hou probeer om die twee te kombineer Dit is regtig nie so sleg soos dit klink nie,Afrikaans
Ze deed haar best om hem te helpen,Nederlands
When he asked her favorite number she answered without hesitation that it was diamonds, English
Ons het jong kinders wat dikwels in ons kamer kom in die nag vir verskeie redes insluitend clowns in die kas,Afrikaans
De white-water rafting trip werd plotseling stopgezet door de onverwachte bakstenen muur,Nederlands
Dit het nie lank geneem vir Gary om te besef dat die rowers amateur was nie,Afrikaans
Daar is 'n rede waarom rose doring het,Afrikaans
I’m a living furnace, English
Ze had moeite om haar eigen gekke zelf te erkennen,Nederlands
He was surprised that his immense laziness was inspirational to others, English
Various sea birds are elegant but nothing is as elegant as a gliding pelican, English
He was 100% into fasting with her until he understood that meant he couldn't eat, English
His mind was blown that there was nothing in space except space itself, English
As enige polisie jou vra waar jy was sê net jy was Kansas aan die besoek,Afrikaans
I’m working on a sweet potato farm, English
Er had een tijd en een plaats moeten zijn maar dit was het niet,Nederlands
De waarheid is dat je voor je levensstijl betaalt in uren,Nederlands
When money was tight he'd get his lunch money from the local wishing well, English
The bees decided to have a mutiny against their queen, English
Sy het gereis omdat dit dieselfde gekos het as terapie en baie meer genietbaar was,Afrikaans
Hy was verbaas dat sy immense luiheid inspirerend vir ander was,Afrikaans
Alles wat jy moet doen is om die pen op te tel en te begin,Afrikaans
Sarah ran from the serial killer holding a jug of milk, English
Dit is de laatste willekeurige zin die ik zal schrijven en ik ga halverwege stoppen,Nederlands
She had that tint of craziness in her soul that made her believe she could actually make a difference, English
Best friends are like old tomatoes and shoelaces, English
Die son het gesak en sy drome ook,Afrikaans
Ze schildert alleen met felle kleuren ze houdt niet van pastels,Nederlands
Moet nooit die bereidwilligheid van die hebsugige om jou onder die bus te gooi onderskat nie,Afrikaans
Ek wil 'n onesie koop maar weet dit sal nie vir my pas nie,Afrikaans
Tot ieders verbasing het die Opstyg gister gebeur maar dit het nie heeltemal gegaan soos verwag nie,Afrikaans
Kontroleer weer morgen ek sal kyk of die boek aangekom het,Afrikaans
Ek is 'n lewende verwarming,Afrikaans
As eet van drie-eier omelette gewigstoename veroorsaak is budgie eiers 'n goeie plaasvervanger,Afrikaans
De ironie van de situatie ging niemand in de kamer verloren,Nederlands
Die deur het oopgeswaai om pienk giraffes en rooi olifante te onthul,Afrikaans
Grondboontjiebotter en konfyt het die bejaarde dame laat dink aan haar verlede,Afrikaans
We hebben jonge kinderen die vaak 's nachts onze kamer binnenkomen om verschillende redenen waaronder clowns in de kast,Nederlands
At that moment I was the most fearsome weasel in the entire swamp, English
Erin creëerde per ongeluk een nieuw universum,Nederlands
Hy het besluit dat die tyd gekom het om sterker te wees as enige van die verskonings wat hy tot dan toe gebruik het,Afrikaans
Een lijst met willekeurige zinnen schrijven is moeilijker dan ik aanvankelijk dacht,Nederlands
Harrold voelde zich zeker dat niemand ooit zijn spionduif zou verdenken,Nederlands
He wondered if it could be called a beach if there was no sand, English
Selfs met die sneeu wat buite val het sy dit gepas geag om haar bikini te dra,Afrikaans
He was willing to find the depths of the rabbit hole in order to be with her, English
Opwinding het vrees vervang totdat die finale oomblik,Afrikaans
De vleugels van de kolibrie vervaagden terwijl hij gretig de suikerwater uit de voederbak dronk,Nederlands
That must be the tenth time I've been arrested for selling deep-fried cigars, English
Het door haaien geteisterde South Pine-kanaal was de enige manier in of uit,Nederlands
Tomorrow will bring something new so leave today as a memory, English
Your girlfriend bought your favorite cookie crisp cereal but forgot to get milk, English
Twee dagen en al zijn problemen zouden opgelost zijn,Nederlands
I like to leave work after my eight-hour tea-break, English
Hij wilde niet naar de tandarts maar ging toch,Nederlands
Hy het sy nuwe lewe as 'n eiervrug omhels,Afrikaans
Ze zag geen ironie in het vragen om mij te veranderen maar wilde dat ik haar accepteerde zoals ze is,Nederlands
We should play with Legos at camp, English
Die vis het gedroom om die visbak te ontsnap en in die toilet te kom waar hy sy vriend gesien het,Afrikaans
Sy het daardie koue gevoel gehad wat die hare op jou nek laat regop staan wanneer hy die kamer binnegestap het,Afrikaans
Dit blyk dat jy nie al daardie dinge nodig het wat jy aangedring het jy het nie,Afrikaans
Rooi is beslis groener as pers,Afrikaans
Ze liet de ballon omhoog de lucht in stijgen met haar hoop en dromen,Nederlands
Wisdom is easily acquired when hiding under the bed with a saucepan on your head, English
Hij was bereid de diepten van het konijnenhol te verkennen om bij haar te zijn,Nederlands
The truth is that you pay for your lifestyle in hours, English
Sy het haar sakdoekjies netjies gevou,Afrikaans
Één kleine actie zou haar leven veranderen maar of het beter of slechter zou worden moest nog worden bepaald,Nederlands
You've been eyeing me all day and waiting for your move like a lion stalking a gazelle in a savannah, English
Sy was te besig om altyd te praat oor wat sy wou doen om werklik enigiets daarvan te doen,Afrikaans
Er kunnen nooit te veel kersen op een ijssundae zijn,Nederlands
Wanneer ik spaghetti kook vind ik het leuk om het een paar minuten langer dan al dente te koken zodat de noedels superglad zijn,Nederlands
Flying fish flew by the space station, English
Zijn denkproces was op zoveel niveaus dat hij zichzelf een hoogtevrees bezorgde,Nederlands
Terwijl hij wachtte tot de douche opwarmde merkte hij dat hij de temperatuurverandering van het water kon horen,Nederlands
He poured rocks in the dungeon of his mind, English
She was too busy always talking about what she wanted to do to actually do any of it, English
Sy het die ballon laat opvaar in die lug saam met haar hoop en drome,Afrikaans
Zijn zelfvertrouwen zou bewonderenswaardig zijn geweest als het niet om zijn domheid ging,Nederlands
Bill rende van de giraffe naar de dolfijn,Nederlands
The two walked down the slot canyon oblivious to the sound of thunder in the distance, English
As the asteroid hurtled toward earth Becky was upset her dentist appointment had been canceled, English
Ik denk dat ik de rode auto zal kopen of de blauwe zal leasen,Nederlands
Ek het 'n interessante skilpad ontmoet terwyl die liedjie op die radio hard gespeel het,Afrikaans
Als mijn rekenmachine een geschiedenis had zou het beschamender zijn dan mijn browsergeschiedenis,Nederlands
He's in a boy band which doesn't make much sense for a snake, English
The opportunity of a lifetime passed before him as he tried to decide between a cone or a cup, English
It would have been a better night if the guys next to us weren't in the splash zone, English
The fact that there's a stairway to heaven and a highway to hell explains life well, English
Hij is geen James Bond; zijn naam is Roger Moore,Nederlands
Hy het daarvan gehou om sy piesangs in hotdogbroodjies te eet,Afrikaans
Soms is het beter om gewoon weg te lopen van dingen en later terug te komen als je je beter voelt,Nederlands
Hit me with your pet shark, English
Het wake achter de boot vertelde over het verleden terwijl de open zee het leven in de onbekende toekomst voorspelde,Nederlands
Today we gathered moss for my uncle's wedding, English
It isn't difficult to do a handstand if you just stand on your hands, English
Hij besloot zijn verdwijning te faken om de gevangenis te vermijden,Nederlands
Daar is geen helde in 'n punk rock band nie,Afrikaans
Pink horses galloped across the sea, English
Today I bought a raincoat and wore it on a sunny day, English
One small action would change her life but whether it would be for better or for worse was yet to be determined, English
David slaagde er trots in om op 97-jarige leeftijd als eerste van zijn klas af te studeren,Nederlands
The beauty of the African sunset disguised the danger lurking nearby, English
Chocolade bedekte krekels waren zijn favoriete snack,Nederlands
Ik bedekte mijn vriend met babyolie,Nederlands
De olifant wilde niet praten over de persoon in de kamer,Nederlands
I've always wanted to go to Tajikistan but my cat would miss me, English
Sy het net vorentoe beweeg omdat sy vertrou het dat die einde wat sy nou deurgemaak het gevolg moes word deur 'n nuwe begin,Afrikaans
Hy het begin vir 'n kort stap maar nou kon hy net mangroves en water vir myl sien,Afrikaans
He ended up burning his fingers poking someone else's fire, English
It was at that moment that he learned there are certain parts of the body that you should never Nair, English
Hy het gesê hy was nie daar gister nie maar baie mense het hom daar gesien,Afrikaans
The door slammed on the watermelon, English
Ek het 'n baba clown van die Russiese terroristiese swartmark gekoop,Afrikaans
The fish dreamed of escaping the fishbowl and into the toilet where he saw his friend go, English
Hy het in sy vrye tyd afval opgehaal om in sy buurman se tuin te stort,Afrikaans
He stepped gingerly onto the bridge knowing that enchantment awaited on the other side, English
Hy het die einde van die reënboog gevind en was verbaas oor wat hy daar gevind het,Afrikaans
The pigs were insulted that they were named hamburgers, English
Seek success but always be prepared for random cats, English
Winkels zijn geweldige plekken om te shoppen ik kan alles vinden wat ik nodig heb onder één dak,Nederlands
Poison Ivy het deur die heining gegroei wat hulle gesê het ondeurdringbaar was,Afrikaans
Tom kreeg een klein stuk taart,Nederlands
Liefde is nie soos pizza nie,Afrikaans
It's not possible to convince a monkey to give you a banana by promising it infinite bananas when they die, English
Shakespeare was 'n beroemde 17de-eeuse dieselmeganikus,Afrikaans
Op daardie oomblik het sy besef sy het 'n sesde sintuig,Afrikaans
Hij omarmde zijn nieuwe leven als aubergine,Nederlands
She thought there'd be sufficient time if she hid her watch, English
They throw cabbage that turns your brain into emotional baggage, English
Her hair was windswept as she rode in the black convertible, English
Smoky the Bear secretly started the fires, English
She was sad to hear that fireflies are facing extinction due to artificial light habitat loss and pesticides, English
Daar was dae toe ek wou geskei wees van my liggaam maar vandag was nie een van daardie dae nie,Afrikaans
Ze zegt dat ze de vaardigheid heeft om de soundtrack van je leven te horen,Nederlands
Hy het aan homself gesê dat een dag alles op een of ander manier sin sou maak,Afrikaans
Jy kan appels en lemoene nie vergelyk nie maar wat van piesangs en plantains,Afrikaans
Art doesn't have to be intentional, English
Verskeie see voëls is elegant maar niks is so elegant soos 'n glidende pelikaan nie,Afrikaans
Flesh-colored yoga pants were far worse than even he feared, English
He took one look at what was under the table and noped the hell out of there, English
It didn't take long for Gary to detect the robbers were amateurs, English
She was the type of girl who wanted to live in a pink house, English
Daar is min dinge in die lewe wat beter is as 'n sny tert,Afrikaans
She had convinced her kids that any mushroom found on the ground would kill them if they touched it, English
Andy loved to sleep on a bed of nails, English
She insisted that cleaning out your closet was the key to good driving, English
Haar daaglikse doel was om op gister te verbeter,Afrikaans
Toe ek klein was het ek 'n motor deur op my hand geslaan en ek onthou dit steeds baie lewendig,Afrikaans
Greetings from the galaxy MACS0647-JD or what we call home, English
Smokey die Beer het in geheim die vure begin,Afrikaans
The father died during childbirth, English
Sy het diamante gehuil,Afrikaans
He found his art never progressed when he literally used his sweat and tears, English
Die geswirlde lollypop het probleme gehad met die pop rock candy,Afrikaans
Hy wou nie na die tandarts gaan nie maar hy het tog gegaan,Afrikaans
I just wanted to tell you I could see the love you have for your child by the way you look at her, English
Hy het besluit om sy lewe te lei volgens die groot ritme manifesto,Afrikaans
Hy het besluit om sy lot van die aanvaarding van sy lot te aanvaar,Afrikaans
The chic gangster liked to start the day with a pink scarf, English
De vreemdeling leidt de maaltijd,Nederlands
Fluffy pienk eenhoorns is 'n gewilde statussimbool onder macho mans,Afrikaans
Zelfs met de sneeuw die buiten viel vond ze het gepast om haar bikini te dragen,Nederlands
The teens wondered what was kept in the red shed on the far edge of the school grounds, English
Sy het geen ironie gesien om my te vra om te verander maar vir my te vra om haar te aanvaar vir wie sy is nie,Afrikaans
She was only made the society president because she can whistle with her toes, English
Ze reisde omdat het evenveel kostte als therapie en veel aangenamer was,Nederlands
Die skare skree en skree vir meer memes,Afrikaans
Het dikke loof en de verstrengelde takken maakten de wandeling bijna onmogelijk,Nederlands
Ze ging vooruit alleen omdat ze vertrouwde dat het einde waar ze nu doorheen ging gevolgd zou worden door een nieuw begin,Nederlands
Jy byt op omdat van jou onderkaak,Afrikaans
Patricia houdt van het geluid van nagels die stevig tegen het schoolbord worden gedrukt,Nederlands
Lightning Paradise was die plaaslike kuierplek waar die groep gewoonlik die aand deurgebring het,Afrikaans
Ze had de gewoonte om te douchen in limonade,Nederlands
Dertig jaar later het sy steeds gedink dit is reg om die toiletpapier rol onder eerder as oor te plaas,Afrikaans
The sight of his goatee made me want to run and hide under my sister-in-law's bed, English
He was the only member of the club who didn't like plum pudding, English
Dit het hom 'n maand geneem om die ete te voltooi,Afrikaans
Alles wat je hoeft te doen is de pen oppakken en beginnen,Nederlands
Hy het gehaat dat hy lief gehad het wat sy gehaat het oor haat,Afrikaans
Druifgel het uit die gat in die dak gelek,Afrikaans
Never underestimate the willingness of the greedy to throw you under the bus, English
Hij wist dat het een slechte dag zou worden toen hij bergleeuwen door de straten zag zwerven,Nederlands
Er is een reden waarom rozen doornen hebben,Nederlands
Ik wil echt naar mijn werk maar ik ben te ziek om te rijden,Nederlands
Italië is my gunsteling land eintlik beplan ek om twee weke daar volgende jaar deur te bring,Afrikaans
Dit klink nie of dit ooit op my reislys sal wees nie,Afrikaans
The team members were hard to tell apart since they all wore their hair in a ponytail, English
Ek tel my kalorieë maar ek wil regtig nagereg hê,Afrikaans
Hy het besef daar was verskeie sterftes op hierdie pad maar sy bekommernis het toegeneem toe hy die presiese aantal gesien het,Afrikaans
The bird had a belief that it was really a groundhog, English
Verlede Vrydag het ek 'n gemerkte gestreepte blou wurm gesien wat hande met 'n potlood-lizard geskud het,Afrikaans
De deur knalde op de watermeloen,Nederlands
Katte is goeie troeteldiere want hulle is skoon en is nie luidrugtig nie,Afrikaans
Hulle speel die klavier terwyl hulle in die vliegtuig vlieg,Afrikaans
Die herinnering wat ons eens gedeel het is nie meer saamhangend nie,Afrikaans
Patricia loves the sound of nails strongly pressed against the chalkboard, English
In daardie oomblik het alles verander,Afrikaans
Sy het haar bes gedoen om hom te help,Afrikaans
Sy uiteindelike droom fantasie het bestaan uit om tevrede te wees en agt uur agtereenvolgens te slaap,Afrikaans
Terwyl jy al die moontlike maniere oorweeg om jouself en die wêreld te verbeter merk jy op dat John Travolta blykbaar nogal ongelukkig lyk,Afrikaans
Die onlangs aangeplante bome was met houtrame vasgehou in die hoop dat hulle die volgende storm sou oorleef,Afrikaans
Toen hij uit het raam keek zag hij een clown voorbij lopen,Nederlands
Dit is een Japanse pop,Nederlands
If my calculator had a history it would be more embarrassing than my browser history, English
Te veel gevangenissen zijn vroege doodskisten geworden,Nederlands
Je realiseert je dat je niet alleen bent terwijl je in je slaapkamer zit en je kuiten masseert na een lange dag touwtrekken met opa Joe in het ziekenhuis,Nederlands
Het was een glibberige helling en hij was bereid om helemaal naar de diepste diepten te glijden,Nederlands
Even with the snow falling outside she felt it appropriate to wear her bikini, English
Hulle sê dat honde die mens se beste vriend is maar hierdie kat was op pad om daardie teorie te saboteer,Afrikaans
De norse oude man zat achterin de aaswinkel te mopperen terwijl hij een handvol wormen schepte,Nederlands
Written warnings in instruction manuals are worthless since rabbits can't read, English
Sy het altyd 'n interessante perspektief gehad oor waarom die wêreld plat moet wees,Afrikaans
He never understood why what when and where left out who, English
Ze droeg groene lippenstift als een mode-icoon,Nederlands
