text,language
Ze was verdrietig om te horen dat vuurvliegjes met uitsterven worden bedreigd door kunstmatig licht verlies van hun habitat en pesticiden,Nederlands
Hy het sy nuwe lewe as 'n eiervrug omhels,Afrikaans
Even with the snow falling outside she felt it appropriate to wear her bikini, English
Twee dagen en al zijn problemen zouden opgelost zijn,Nederlands
He wore the surgical mask in public not to keep from catching a virus but to keep people away from him, English
The minute she landed she understood the reason this was a fly-over state, English
Hij had per ongeluk het server van zijn bedrijf gehackt,Nederlands
Doris het daarvan gehou om haar naels op die tafel te tik om almal te irriteer,Afrikaans
I'd always thought lightning was something only I could see, English
Die kleur van die dakbedekking was nie iets wat die paartjie ooit bespreek het nie,Afrikaans
De kans van je leven ging voorbij terwijl hij probeerde te beslissen tussen een hoorntje of een bakje,Nederlands
De rivier stal de goden,Nederlands
Ze kan haar leven leven zoals ze wil zolang ze maar luistert naar wat ik te zeggen heb,Nederlands
Babydoekjes zijn gemaakt van chocolade-stardust,Nederlands
The family’s excitement over going to Disneyland was crazier than she anticipated, English
Hij leerde de belangrijke les dat een picknick op het strand op een winderige dag een slecht idee is,Nederlands
Hij had besloten zijn lot van het accepteren van zijn lot te accepteren,Nederlands
Hy was die enigste lid van die klub wat nie van pruimpudding gehou het nie,Afrikaans
Mom didn’t understand why no one else wanted a hot tub full of jello, English
Today I heard something new and unmemorable, English
Martha came to the conclusion that shake weights are a great gift for any occasion, English
Rood is zeker groener dan paars,Nederlands
Poison ivy grew through the fence they said was impenetrable, English
Trash covered the landscape like sprinkles do a birthday cake, English
Dit gebeur nie dikwels dat jy 'n pap piesang op die straat vind nie,Afrikaans
Edith could decide if she should paint her teeth or brush her nails, English
"David volgt de strategie ""stop je tent in de tas"" in plaats van het netjes op te vouwen",Nederlands
Ek verkies om 'n voël te wees eerder as 'n vis,Afrikaans
Watching the geriatric men’s softball team brought back memories of 3 yr olds playing t-ball, English
Ze vond zijn volledige saaiheid interessant,Nederlands
Vandaag is de dag waarop ik eindelijk zal weten hoe baksteen smaakt,Nederlands
Hij keek één keer naar wat er onder de tafel was en rende er meteen vandaan,Nederlands
The spa attendant applied the deep cleaning mask to the gentleman’s back, English
Verskeie see voëls is elegant maar niks is so elegant soos 'n glidende pelikaan nie,Afrikaans
Sy wou 'n troeteldier platypus hê maar het uiteindelik 'n eend en 'n fret gekry,Afrikaans
Die beste limoen tert is steeds ter bespreking,Afrikaans
De pas geplante bomen werden ondersteund door houten frames in de hoop dat ze de volgende storm zouden overleven,Nederlands
Situps are a terrible way to end your day, English
Stop met wachten op uitzonderlijke dingen die zomaar gebeuren,Nederlands
De oude appel koestert zijn autoriteit,Nederlands
Selfs met die sneeu wat buite val het sy dit gepas geag om haar bikini te dra,Afrikaans
Hy het nie die waarskuwing gevolg nie en dit het verrassend goed uitgewerk,Afrikaans
Die byna-dood ervaring het nuwe idees aan die lig gebring,Afrikaans
Dit is nie moeilik om 'n handstand te doen as jy net op jou hande staan nie,Afrikaans
Martha kwam tot de conclusie dat shake weights een geweldig cadeau zijn voor elke gelegenheid,Nederlands
Andy het daarvan gehou om op 'n bed van naels te slaap,Afrikaans
Tomatoes make great weapons when water balloons aren’t available, English
He was so preoccupied with whether or not he could that he failed to stop to consider if he should, English
There were a lot of paintings of monkeys waving bamboo sticks in the gallery, English
As eet van drie-eier omelette gewigstoename veroorsaak is budgie eiers 'n goeie plaasvervanger,Afrikaans
Sy kon nie besluit of die glas half leeg of half vol was nie so sy het dit gedrink,Afrikaans
Ze keek in de spiegel en zag een ander persoon,Nederlands
Niet alle mensen die dwalen zijn verloren,Nederlands
Als het eten van omeletten met drie eieren gewichtstoename veroorzaakt zijn budgie-eieren een goed alternatief,Nederlands
We moeten met Legos spelen op kamp,Nederlands
Daar is min dinge in die lewe wat beter is as 'n sny tert,Afrikaans
Hulle argument kon oor die parkeerplek gehoor word,Afrikaans
He put heat on the wound to see what would grow, English
De schutter neemt afscheid van zijn liefde,Nederlands
Liefde is nie soos pizza nie,Afrikaans
Your girlfriend bought your favorite cookie crisp cereal but forgot to get milk, English
The teenage boy was accused of breaking his arm simply to get out of the test, English
Hy het 'n paar vaardigheidspunte in Charisma en Sterkte belê,Afrikaans
The teens wondered what was kept in the red shed on the far edge of the school grounds, English
Sjokolade bedekte krieke was sy gunsteling snack,Afrikaans
Slaan my met jou troeteldier haai,Afrikaans
Ze begreep eindelijk dat rouw haar liefde was zonder plaats om naartoe te gaan,Nederlands
Afgelopen vrijdag zag ik een gestreepte blauwe worm met vlekken de hand schudden met een pootloze hagedis,Nederlands
They throw cabbage that turns your brain into emotional baggage, English
Die Japanse yen vir handel is steeds bekend,Afrikaans
Niks het uit plek gelyk behalwe die wasmasjien in die kroeg,Afrikaans
The bees decided to have a mutiny against their queen, English
Fluffy pienk eenhoorns is 'n gewilde statussimbool onder macho mans,Afrikaans
A quiet house is nice until you are ordered to stay in it for months, English
He is no James Bond; his name is Roger Moore, English
Smoky the Bear secretly started the fires, English
The sign said there was road work ahead so he decided to speed up, English
Alles wat ze wilde was het antwoord maar ze had geen idee hoeveel ze het zou haten,Nederlands
The external scars tell only part of the story, English
It would have been a better night if the guys next to us weren't in the splash zone, English
It's never comforting to know that your fate depends on something as unpredictable as the popping of corn, English
Ik wil een onesie kopen maar weet dat het me niet zal staan,Nederlands
Sy het altyd 'n interessante perspektief gehad oor waarom die wêreld plat moet wees,Afrikaans
Ek was baie trots op my bynaam deur middel van hoërskool maar vandag kan ek nie meer anders as wat my bynaam was nie,Afrikaans
She let the balloon float up into the air with her hopes and dreams, English
Sy was hartseer om te hoor dat vuurvliegies in die gesig van uitwissing te danke aan kunsmatige lig lewensomgewingsverlies en plaagdoders is,Afrikaans
De vogel had de overtuiging dat hij eigenlijk een marmot was,Nederlands
It's not often you find a soggy banana on the street, English
Het ingewikkelde schoolwerk liet de ouders die hun kinderen probeerden te helpen nogal verward achter,Nederlands
Hy het opdragte aan sy dogters gebark maar hulle het net met vermaak teruggestaar,Afrikaans
It didn't make sense unless you had the power to eat colors, English
Pindas groei nie op bome nie maar cashews doen,Afrikaans
Die boom het onverwagte kort geval,Afrikaans
Er waren witte omstandigheden in de stad vervolgens waren de wegen onbegaanbaar,Nederlands
8% van 25 is hetzelfde als 25% van 8 en een van hen is veel gemakkelijker in je hoofd te doen,Nederlands
Hy het op 'n whisky-dieet gegaan en dadelik drie dae verloor,Afrikaans
Soms moet jy net opgee en wen deur te bedrieg,Afrikaans
Die rivier het die gode gesteel,Afrikaans
She was amazed by the large chunks of ice washing up on the beach, English
Het door haaien geteisterde South Pine-kanaal was de enige manier in of uit,Nederlands
Tom kreeg een klein stuk taart,Nederlands
Geen haar hebben maakte hem nog hariger,Nederlands
Vandag het ek 'n reënjas gekoop en dit op 'n sonnige dag gedra,Afrikaans
Art doesn't have to be intentional, English
Het is niet waar dat mijn matras van suikerspin is gemaakt,Nederlands
His seven-layer cake only had six layers, English
Daar moes 'n tyd en plek gewees het maar dit was nie,Afrikaans
Aarbeie moet die een kos wees wat nie goed gaan met hierdie merk van verf nie,Afrikaans
Zijn zelfvertrouwen zou bewonderenswaardig zijn geweest als het niet om zijn domheid ging,Nederlands
Willekeurige woorden voor andere willekeurige woorden creëren een willekeurige zin,Nederlands
Dit is nie moontlik om 'n aap te oorreed om jou 'n piesang te gee deur hom oneindige piesangs te belowe wanneer hy sterf nie,Afrikaans
Having no hair made him look even hairier, English
De blauwe papegaai reed langs de lifthavende mongoose,Nederlands
He decided to fake his disappearance to avoid jail, English
Eerlijk gezegd vond ik het eerste seizoen niet zo leuk dus ik maakte me niet druk om het tweede,Nederlands
Die golden retriever het van die vuurwerke elke Vierde Julie gehou,Afrikaans
There can never be too many cherries on an ice cream sundae, English
Ek hou daarvan om geroosterde kaas en tuna toebroodjies te eet,Afrikaans
Die lig wat twee keer so helder brand brand half so lank,Afrikaans
Hy het per ongeluk in sy maatskappy se bediener gehack,Afrikaans
The doll spun around in circles in hopes of coming alive, English
Hij blafte bevelen naar zijn dochters maar zij staarden hem alleen met amusement aan,Nederlands
Tot ieders verbasing het die Opstyg gister gebeur maar dit het nie heeltemal gegaan soos verwag nie,Afrikaans
Ewekansige woorde voor ander ewekansige woorde skep 'n ewekansige sin,Afrikaans
It must be easy to commit crimes as a snake because you don't have to worry about leaving fingerprints, English
Grape jelly was leaking out the hole in the roof, English
Pink horses galloped across the sea, English
Hij was er zeker van dat de Duivel rode glinsterende glitter had gemaakt,Nederlands
He ended up burning his fingers poking someone else's fire, English
Ze kon niet begrijpen waarom niemand anders kon zien dat de lucht vol suikerspin zat,Nederlands
Sy het net vorentoe beweeg omdat sy vertrou het dat die einde wat sy nou deurgemaak het gevolg moes word deur 'n nuwe begin,Afrikaans
Ze keek naar het meesterwerk dat in het museum hing maar het enige waar ze aan kon denken was dat haar vijfjarige het beter zou kunnen,Nederlands
Dit sou 'n beter aand gewees het as die ouens langs ons nie in die spat zone was nie,Afrikaans
Hij stapte voorzichtig op de brug wetende dat betovering aan de andere kant wachtte,Nederlands
Hij creëerde een varkensburger van rundvlees,Nederlands
Hij streeft ernaar om het beste gazon in de buurt te behouden,Nederlands
Wysheid word maklik verkry wanneer jy onder die bed verborge met 'n kastrol op jou kop,Afrikaans
De messen waren uit en zij was bezig haarne op te scherpen,Nederlands
Karen realiseerde zich dat de enige manier waarop ze in de hemel zou komen was door te bedriegen,Nederlands
Je bent niet zeker of je hem kunt vertrouwen maar bent heel dankbaar dat je een coltrui droeg,Nederlands
De groene thee en avocado smoothie bleek precies zoals je zou verwachten,Nederlands
Die witwater rafting-toer is skielik gestop deur die onverwagte baksteenmuur,Afrikaans
If any cop asks you where you were just say you were visiting Kansas, English
I never knew what hardship looked like until it started raining bowling balls, English
The gruff old man sat in the back of the bait shop grumbling to himself as he scooped out a handful of worms, English
I trust everything that's written in purple ink, English
The most exciting eureka moment I've had was when I realized that the instructions on food packets were just guidelines, English
Sit-ups is 'n vreselike manier om jou dag te eindig,Afrikaans
Hy is in 'n seunband wat nie veel sin maak vir 'n slang nie,Afrikaans
Hy het in 'n asblik met hoë straat klas gesit,Afrikaans
There are over 500 starfish in the bathroom drawer, English
Sy het geen ironie gesien om my te vra om te verander maar vir my te vra om haar te aanvaar vir wie sy is nie,Afrikaans
Hy het die chirurgiese masker in die openbaar gedra nie om 'n virus te voorkom nie maar om mense weg te hou,Afrikaans
They improved dramatically once the lead singer left, English
Die vis het aandagtig geluister na wat die paddas te sê gehad het,Afrikaans
Getting up at dawn is for the birds, English
Ek wil graag 'n giraffe hê maar ek is 'n skilpad wat wafels eet,Afrikaans
Hij negeerde de waarschuwing en het bleek verrassend goed te gaan,Nederlands
Rockmusiek benader met hoë snelheid,Afrikaans
He found his art never progressed when he literally used his sweat and tears, English
Die kolibrie se vlerke het geskommel terwyl dit gulsig die suikerwater uit die voerder gedrink het,Afrikaans
Hij realiseerde zich dat er meerdere doden op deze weg waren geweest maar zijn bezorgdheid steeg toen hij het exacte aantal zag,Nederlands
Het meer is een eindje hier vandaan,Nederlands
Het was een glibberige helling en hij was bereid om helemaal naar de diepste diepten te glijden,Nederlands
Ze gebruikte haar eigen haar in de soep om het meer smaak te geven,Nederlands
Ze dacht dat er voldoende tijd zou zijn als ze haar horloge verstopte,Nederlands
Almal doen asof hulle van koring hou totdat jy gerst noem,Afrikaans
Je moet nooit advies aannemen van iemand die denkt dat rode verf sneller droogt dan blauwe verf,Nederlands
She had convinced her kids that any mushroom found on the ground would kill them if they touched it, English
Fluffy roze eenhoorns zijn een populair statussymbool onder macho mannen,Nederlands
Sometimes you have to just give up and win by cheating, English
The fence was confused about whether it was supposed to keep things in or keep things out, English
Hy het uiteindelik sy vingers verbrand deur iemand anders se vuur te prik,Afrikaans
Sy was te besig om altyd te praat oor wat sy wou doen om werklik enigiets daarvan te doen,Afrikaans
My Ma probeer om cool te wees deur te sê dat sy al dieselfde dinge hou as ek,Afrikaans
Plans for this weekend include turning wine into water, English
Now I need to ponder my existence and ask myself if I'm truly real, English
Just because the water is red doesn't mean you can't drink it, English
Sy was die soort meisie wat in 'n pienk huis wou woon,Afrikaans
He is good at eating pickles and telling women about his emotional problems, English
Die ingewikkelde skool huiswerk het die ouers wat probeer het om hulle kinders te help heeltemal verwar,Afrikaans
Hij keek achter de deur en vond niet leuk wat hij zag,Nederlands
De bijna-doodervaring bracht nieuwe ideeën aan het licht,Nederlands
Patricia houdt van het geluid van nagels die stevig tegen het schoolbord worden gedrukt,Nederlands
Ek hoor dat Nancy baie mooi is,Afrikaans
Die vreemdeling lei die ete,Afrikaans
Ek het 'n interessante skilpad ontmoet terwyl die liedjie op die radio hard gespeel het,Afrikaans
Alhoewel dit nie 'n pot goud was nie was Nancy steeds gefassineer deur wat sy aan die einde van die reënboog gevind het,Afrikaans
Iedereen was bezig dus ging ik alleen naar de film,Nederlands
The bird had a belief that it was really a groundhog, English
Hy het gedink dat 'n paar dynamietstokkies makliker was as 'n visvangstok om vis te vang,Afrikaans
She found it strange that people use their cellphones to actually talk to one another, English
It's not possible to convince a monkey to give you a banana by promising it infinite bananas when they die, English
Flesh-colored yoga pants were far worse than even he feared, English
Die golwe het op die oewer geklap dit was 'n pragtige gesig,Afrikaans
Edith kon besluit of sy haar tande moes verf of haar naels moes borsel,Afrikaans
Zo won hij 1 miljoen dollar,Nederlands
The sunblock was handed to the girl before practice but the burned skin was proof she did not apply it, English
Italië is my gunsteling land eintlik beplan ek om twee weke daar volgende jaar deur te bring,Afrikaans
I used to live in my neighbor's fishpond but the aesthetic wasn't to my taste, English
For some unfathomable reason the response team didn't consider a lack of milk for my cereal as a proper emergency, English
Niets leek misplaatst behalve de wasmachine in de bar,Nederlands
Dan maakte de diepe duik in het konijnenhol,Nederlands
Almal was besig so het ek alleen na die fliek gegaan,Afrikaans
The Japanese yen for commerce is still well-known, English
Het moet ergens vijf uur zijn,Nederlands
Ze renden om de hoek en ontdekten dat ze terug in de tijd waren gereisd,Nederlands
Terwijl je alle mogelijke manieren overweegt om jezelf en de wereld te verbeteren merk je op dat John Travolta behoorlijk ongelukkig lijkt,Nederlands
He learned the hardest lesson of his life and had the scars both physical and mental to prove it, English
Hij besloot zijn leven te leven volgens het grote beats-manifest,Nederlands
He didn't heed the warning and it had turned out surprisingly well, English
Elke persoon wat jou ken het 'n ander persepsie van wie jy is,Afrikaans
Dertig jaar later vond ze het nog steeds oké om de toiletrol onder in plaats van boven te plaatsen,Nederlands
100 jaar oud is so 'n jong ouderdom as jy toevallig 'n bristlecone dennetjie is,Afrikaans
Baby wipes are made of chocolate stardust, English
Ik wil meer gedetailleerde informatie,Nederlands
Vandaag kocht ik een regenjas en droeg die op een zonnige dag,Nederlands
She had that tint of craziness in her soul that made her believe she could actually make a difference, English
Iedereen zou Chaucer moeten lezen om hun dagelijkse vocabulaire te verbeteren,Nederlands
Wees voorzichtig met dat botermes,Nederlands
Om 'n lys van ewekansige sinne te skryf is moeiliker as wat ek aanvanklik gedink het,Afrikaans
We hebben veel regen in juni,Nederlands
The paintbrush was angry at the color the artist chose to use, English
Hij vertelde ons een heel spannend avontuurverhaal,Nederlands
Acres of almond trees lined the interstate highway which complimented the crazy driving nuts, English
Hulle het haar naam tyd en tyd weer geroep maar is met niks behalwe stilte begroet,Afrikaans
Despite what your teacher may have told you there is a wrong way to wield a lasso, English
Haar leven binnen de grenzen van het huis werd haar nieuwe normaal,Nederlands
David het trots geslaag aan die hoërskool aan die bo van sy klas op 97-jarige ouderdom,Afrikaans
Iguana's vielen uit de bomen,Nederlands
Groete uit die sterrestelsel MACS0647-JD of wat ons huis noem,Afrikaans
She discovered van life is difficult with 2 cats and a dog, English
Ek is nooit tuis op Sondae nie,Afrikaans
As she walked along the street and looked in the gutter she realized facemasks had become the new cigarette butts, English
Asseblief sê vir my jy werk nie in 'n lykhuise nie,Afrikaans
Haar hare was deur die wind gewaai terwyl sy in die swart oop motor ry,Afrikaans
25 jaar later het sy steeds daardie spesifieke oomblik betreur,Afrikaans
De vis droomde ervan om de viskom te ontsnappen en in het toilet te belanden waar hij zijn vriend had gezien,Nederlands
Vandaag verzamelden we mos voor de bruiloft van mijn oom,Nederlands
Jy is onseker of jy hom moet vertrou maar baie dankbaar dat jy 'n turtle neck gedra het,Afrikaans
Nothing seemed out of place except the washing machine in the bar, English
In die einde het hy besef hy kon klank sien en woorde hoor,Afrikaans
Jenny het die aankondiging gemaak dat haar baba 'n vreemdeling was,Afrikaans
The group quickly understood that toxic waste was the most effective barrier to use against the zombies, English
Dinsdagen zijn gratis als je een kabouterkostuum meebrengt,Nederlands
Ze had altijd een interessante kijk op waarom de wereld plat moest zijn,Nederlands
Garlic ice-cream was her favorite, English
Please tell me you don't work in a morgue, English
Hy is nie James Bond nie; sy naam is Roger Moore,Afrikaans
Soms staar ek na 'n deur of 'n muur en ek wonder wat is hierdie realiteit waarom is ek lewendig en waaroor gaan alles,Afrikaans
Hy het 'n vae gevoel gehad dat bome dinosourusse gebaar het,Afrikaans
Die skelet het sy eie skelette in die kas gehad,Afrikaans
My biggest joy is roasting almonds while stalking prey, English
The water flowing down the river didn’t look that powerful from the car, English
Op daardie oomblik het sy besef sy het 'n sesde sintuig,Afrikaans
Joe maakte de suikerkoekjes Susan decoreerde ze,Nederlands
Jy besef jy is nie alleen nie terwyl jy in jou slaapkamer sit en jou kalwers masseer na 'n lang dag van touwtrekker met Oupa Joe in die hospitaal,Afrikaans
8% van 25 is dieselfde as 25% van 8 en een van hulle is baie makliker om in jou kop te doen,Afrikaans
Hij spikes zijn haar groen om zijn leguaan te ondersteunen,Nederlands
Traveling became almost extinct during the pandemic, English
Môre sal iets nuuts bring so laat vandag as 'n herinnering,Afrikaans
Iedere persoon die je kent heeft een andere perceptie van wie je bent,Nederlands
Die groen tee en avokado smoothie het presies uitgekom soos wat verwag is,Afrikaans
It was difficult for Mary to admit that most of her workout consisted of exercising poor judgment, English
He knew it was going to be a bad day when he saw mountain lions roaming the streets, English
Hy het besluit dat die tyd gekom het om sterker te wees as enige van die verskonings wat hy tot dan toe gebruik het,Afrikaans
Twee dae en al sy probleme sou opgelos wees,Afrikaans
Sy het na die meesterstuk in die museum gekyk maar alles wat sy kon dink was dat haar vyfjarige dit beter kon doen,Afrikaans
That is an appealing treasure map that I can't read, English
De beste key lime pie is nog steeds ter discussie,Nederlands
Asseblief trek hierdie oorluiders aan want ek kan jou nie hoor nie,Afrikaans
He invested some skill points in Charisma and Strength, English
Twee stoelen waren vacant,Nederlands
She wanted to be rescued but only if it was Tuesday and raining, English
David slaagde er trots in om op 97-jarige leeftijd als eerste van zijn klas af te studeren,Nederlands
She saw no irony asking me to change but wanting me to accept her for who she is, English
Het duurde niet lang voor Gary te detecteren dat de dieven amateurs waren,Nederlands
It isn't true that my mattress is made of cotton candy, English
The tattered work gloves speak of the many hours of hard labor he endured throughout his life, English
Lightning Paradise was de lokale ontmoetingsplek waar de groep meestal de nacht doorbracht,Nederlands
Sy was verbaas oor die groot stukkies ys wat op die strand gewas het,Afrikaans
He was sitting in a trash can with high street class, English
Hij raakte door zijn geld heen dus moest hij stoppen met pokeren,Nederlands
Die geheime bestanddeel van sy wonderlike lewe was misdaad,Afrikaans
Wisdom is easily acquired when hiding under the bed with a saucepan on your head, English
Hij had een verborgen voorraad onder de vloerdelen in de achterkamer van het huis,Nederlands
Ze wilde een huisdier platypus maar kreeg in plaats daarvan een eend en een fret,Nederlands
Ze zegt dat ze de vaardigheid heeft om de soundtrack van je leven te horen,Nederlands
Er zijn niet genoeg handdoeken ter wereld om de afvalwaterstroom uit zijn mond te stoppen,Nederlands
Ik wilde je gewoon vertellen dat ik de liefde die je voor je kind hebt kon zien aan de manier waarop je naar haar kijkt,Nederlands
The complicated school homework left the parents trying to help their kids quite confused, English
Sy het geleer dat waterbottels nie meer net om vloeistof te hou nie maar ook status simbole,Afrikaans
Als ik iets niet leuk vind blijf ik er weg van,Nederlands
He decided to count all the sand on the beach as a hobby, English
Always bring cinnamon buns on a deep-sea diving expedition, English
Ek is 'n lewende verwarming,Afrikaans
Almal was nuuskierig oor die groot wit blimp wat oornag verskyn het,Afrikaans
Hij vond dat dineren op de brug romantiek bracht in zijn relatie met zijn kat,Nederlands
Ek sou die bevordering gekry het maar my teenwoordigheid was nie goed genoeg nie,Afrikaans
Toen hij uit het raam keek zag hij een clown voorbij lopen,Nederlands
Die rowwe ou man het in die agterkant van die aas-winkel gesit en gemor terwyl hy 'n handvol wurms uitgehaal het,Afrikaans
Three generations with six decades of life experience, English
The hummingbird's wings blurred while it eagerly sipped the sugar water from the feeder, English
The balloons floated away along with all my hopes and dreams, English
Ik vond hun eerste twee albums leuk maar veranderde van gedachten na dat liefdadigheidsoptreden,Nederlands
Hulle het om die hoek gehardloop en ontdek dat hulle terug in die tyd gereis het,Afrikaans
Ze reisde omdat het evenveel kostte als therapie en veel aangenamer was,Nederlands
De versleten werkhandschoenen spreken van de vele uren hard werk die hij door zijn leven heen heeft doorstaan,Nederlands
It was the first time he had ever seen someone cook dinner on an elephant, English
De vader overleed tijdens de bevalling,Nederlands
Zestig-Vier komt om brood vragen,Nederlands
De willekeurige zin-generator genereerde een willekeurige zin over een willekeurige zin,Nederlands
Hij investeerde wat vaardigheidspunten in Charisma en Kracht,Nederlands
The fog was so dense even a laser decided it wasn't worth the effort, English
He appeared to be confusingly perplexed, English
Een paarse varken en een groene ezel vlogen met een vlieger midden in de nacht en eindigden met een zonnebrand,Nederlands
Smokey die Beer het in geheim die vure begin,Afrikaans
Dinsdae is gratis as jy 'n gnoom kostuum bring,Afrikaans
Fluffy pink unicorns are a popular status symbol among macho men, English
He colored deep space a soft yellow, English
The fish listened intently to what the frogs had to say, English
Haar daaglikse doel was om op gister te verbeter,Afrikaans
De bijen besloten om in opstand te komen tegen hun koningin,Nederlands
Ze zeggen dat honden de beste vriend van de mens zijn maar deze kat was vastbesloten die theorie te saboteren,Nederlands
Liefde is niet zoals pizza,Nederlands
He decided water-skiing on a frozen lake wasn’t a good idea, English
Ons het baie reën in Junie,Afrikaans
Jerry hield ervan om naar schilderijen te kijken terwijl hij knoflookijs at,Nederlands
Ze was te kort om over het hek te kijken,Nederlands
Hun ruzie was over de parkeerplaats te horen,Nederlands
I caught my squirrel rustling through my gym bag, English
She had some amazing news to share but nobody to share it with, English
The tumbleweed refused to tumble but was more than willing to prance, English
The old rusted farm equipment surrounded the house predicting its demise, English
Daar was geen manier om te sê wat gedagtes uit die masjien sou kom nie,Afrikaans
Sy het uiteindelik verstaan dat rou haar liefde was met geen plek om te gaan nie,Afrikaans
Ek wil meer gedetailleerde inligting hê,Afrikaans
Die voël het geglo dat dit regtig 'n grondhond was,Afrikaans
Een rustig huis is fijn totdat je wordt opgedragen erin te blijven voor maanden,Nederlands
I only enjoy window shopping when the windows are transparent, English
De twee liepen door de spleetkloof onwetend van het onweer in de verte,Nederlands
Hij bleef zichzelf vertellen dat het op een dag allemaal op de een of andere manier zou gaan kloppen,Nederlands
I know many children ask for a pony but I wanted a bicycle with rockets strapped to it, English
Ik zie vaak de tijd 11:11 of 12:34 op klokken,Nederlands
Het licht in zijn leven was eigenlijk een vuur dat om hem heen brandde,Nederlands
Dit is baie moeiliker om tennis te speel met 'n bowling bal as om te bol met 'n tennis bal,Afrikaans
Kurrsief skrif is die beste manier om 'n renbaan te bou,Afrikaans
Wanneer het geld krap was haalde hij zijn lunchgeld uit de lokale wensput,Nederlands
Als een agent je vraagt waar je was zeg dan gewoon dat je Kansas bezocht,Nederlands
Iedereen was nieuwsgierig naar het grote witte luchtzeil dat opeens verscheen,Nederlands
Ze kon hem in de douche horen zingen met een vreugde waarvan ze hoopte dat hij die zou behouden nadat ze het nieuws had gebracht,Nederlands
Mary realiseerde zich dat als haar rekenmachine een geschiedenis had deze beschamender zou zijn dan haar computerbrowsergeschiedenis,Nederlands
Stop waiting for exceptional things to just happen, English
Ze spelen piano terwijl ze in het vliegtuig vliegen,Nederlands
Dit is nie waar dat my matras van suikersuiker gemaak is nie,Afrikaans
Blue sounded too cold at the time and yet it seemed to work for gin, English
His mind was blown that there was nothing in space except space itself, English
Er is een reden waarom rozen doornen hebben,Nederlands
Haar dagelijkse doel was om beter te worden dan gisteren,Nederlands
Daar was drie gesferde klippe wat in 'n kubuskamer bymekaar gekom het,Afrikaans
Poison Ivy het deur die heining gegroei wat hulle gesê het ondeurdringbaar was,Afrikaans
Hy het uitgeblink in die mooi afvuur van mense,Afrikaans
Jerry liked to look at paintings while eating garlic ice cream, English
In dat ene moment veranderde alles,Nederlands
Vandag het ek iets nuuts en onvergeetlik gehoor,Afrikaans
There's probably enough glass in my cupboard to build an undersea aquarium, English
Hij besloot om al het zand op het strand te tellen als hobby,Nederlands
De deur zwaaide open en onthulde roze giraffen en rode olifanten,Nederlands
Het werd donker en we waren er nog niet,Nederlands
Vlieënde visse het verby die ruimtestasie gevlieg,Afrikaans
Hij besloot zijn verdwijning te faken om de gevangenis te vermijden,Nederlands
Mothers spend months of their lives waiting on their children, English
Op dat moment leerde hij dat er bepaalde delen van het lichaam zijn die je nooit moet ontharen met Nair,Nederlands
The sight of his goatee made me want to run and hide under my sister-in-law's bed, English
The dead trees waited to be ignited by the smallest spark and seek their revenge, English
He hated that he loved what she hated about hate, English
Die lirieke van die lied het geklink soos naels op 'n bord,Afrikaans
We hebben jonge kinderen die vaak 's nachts onze kamer binnenkomen om verschillende redenen waaronder clowns in de kast,Nederlands
He felt that dining on the bridge brought romance to his relationship with his cat, English
I received a heavy fine but it failed to crush my spirit, English
Dit het hom onkant gevang dat die ruimte na gebraai steak geruik het,Afrikaans
De norse oude man zat achterin de aaswinkel te mopperen terwijl hij een handvol wormen schepte,Nederlands
Winkels zijn geweldige plekken om te shoppen ik kan alles vinden wat ik nodig heb onder één dak,Nederlands
Dit was op daardie oomblik dat hy geleer het daar is sekere dele van die liggaam wat jy nooit moet Nair nie,Afrikaans
Opstaan by dagbreek is vir die voëls,Afrikaans
Die lig in sy lewe was eintlik 'n vuur wat rondom hom gebrand het,Afrikaans
Ze droeg groene lippenstift als een mode-icoon,Nederlands
Reis het amper uitsterf tydens die pandemie,Afrikaans
Het is veel moeilijker om te tennissen met een bowlingbal dan te bowlen met een tennisbal,Nederlands
Het is niet moeilijk om een handstand te doen als je gewoon op je handen staat,Nederlands
The reservoir water level continued to lower while we enjoyed our long shower, English
Na die alligator af te weer het Brian steeds die anaconda in die gesig gestaar,Afrikaans
Soek sukses maar wees altyd voorbereid vir lukrake katte,Afrikaans
Hij had een vaag gevoel dat bomen dinosaurussen voortbrachten,Nederlands
Dit het hom laat voel soos wat 'n ou styl rootbier float ruik,Afrikaans
Blauw klonk toen te koud en toch leek het te werken voor gin,Nederlands
Drie jaar later zat de doodskist nog steeds vol met Jello,Nederlands
At that moment he wasn't listening to music he was living an experience, English
Dit was 'n gladde helling en hy was bereid om heeltemal af te gly na die diepste dieptes,Afrikaans
Er had een tijd en een plaats moeten zijn maar dit was het niet,Nederlands
Tom het 'n klein stukkie tert gekry,Afrikaans
Soms staar ik naar een deur of een muur en vraag ik me af wat deze realiteit is waarom leef ik en waar gaat dit allemaal over,Nederlands
Everyone pretends to like wheat until you mention barley, English
Hy het in sy vrye tyd afval opgehaal om in sy buurman se tuin te stort,Afrikaans
Bring altyd kaneelrolletjies saam op 'n diepsee-duik ekspedisie,Afrikaans
Warm beer on a cold day isn't my idea of fun, English
Die deur het op die waatlemoen geslaan,Afrikaans
Ik houd van het eten van geroosterde kaas- en tonijnsandwiches,Nederlands
Druivengelei lekte uit het gat in het dak,Nederlands
Je vriendin kocht je favoriete cookie crisp ontbijtgranen maar vergat melk te halen,Nederlands
The worst thing about being at the top of the career ladder is that there's a long way to fall, English
