text,language
They're playing the piano while flying in the plane, English
She finally understood that grief was her love with no place for it to go, English
Hy het opdragte aan sy dogters gebark maar hulle het net met vermaak teruggestaar,Afrikaans
Hij was zo bezig met de vraag of hij het kon dat hij niet stilstond om te overwegen of hij het ook moest doen,Nederlands
Dit was 'n gladde helling en hy was bereid om heeltemal af te gly na die diepste dieptes,Afrikaans
Ze leende het boek van hem vele jaren geleden en heeft het nog niet teruggegeven,Nederlands
Haar leven binnen de grenzen van het huis werd haar nieuwe normaal,Nederlands
He watched the dancing piglets with panda bear tummies in the swimming pool, English
Three years later the coffin was still full of Jello, English
Sy het hom aanbeveel om dadelik terug te kom,Afrikaans
Terwyl jy al die moontlike maniere oorweeg om jouself en die wêreld te verbeter merk jy op dat John Travolta blykbaar nogal ongelukkig lyk,Afrikaans
Als je van tonijn en tomatensaus houdt probeer dan de twee te combineren. Het is echt niet zo slecht als het klinkt,Nederlands
Je bijt omhoog vanwege je onderkaak,Nederlands
Om eiers op Donderdae vir koor oefening te eet was aanbeveel,Afrikaans
Their argument could be heard across the parking lot, English
Ik wil echt naar mijn werk maar ik ben te ziek om te rijden,Nederlands
Ons moet 'n kamer huur vir ons partytjie,Afrikaans
He was willing to find the depths of the rabbit hole in order to be with her, English
Niemand hou van 'n vark wat lipstiek dra nie,Afrikaans
Dit was die beste sandkasteel wat hy ooit gesien het,Afrikaans
The teens wondered what was kept in the red shed on the far edge of the school grounds, English
It was the scarcity that fueled his creativity, English
The paintbrush was angry at the color the artist chose to use, English
Fluffy pienk eenhoorns is 'n gewilde statussimbool onder macho mans,Afrikaans
Sy was die soort meisie wat in 'n pienk huis wou woon,Afrikaans
Je kunt geen appels en sinaasappels vergelijken maar wat dacht je van bananen en plantains,Nederlands
You're unsure whether or not to trust him but very thankful that you wore a turtle neck, English
Hij zit in een jongensband wat niet veel zin heeft voor een slang,Nederlands
She let the balloon float up into the air with her hopes and dreams, English
Hij was op het punt gekomen waarop hij paranoïde was over paranoïa,Nederlands
Karen realized the only way she was getting into heaven was to cheat, English
De guineafowl vliegt door de lucht met alle gratie van een schildpad,Nederlands
Ons het jong kinders wat dikwels in ons kamer kom in die nag vir verskeie redes insluitend clowns in die kas,Afrikaans
Planne vir hierdie naweek sluit in om wyn in water te verander,Afrikaans
The shark-infested South Pine channel was the only way in or out, English
David proudly graduated from high school top of his class at age 97, English
De vreemdeling leidt de maaltijd,Nederlands
Ek is bly om jou donasie te aanvaar enige bedrag sal baie waardeer word,Afrikaans
Lightning Paradise was die plaaslike kuierplek waar die groep gewoonlik die aand deurgebring het,Afrikaans
Ze vouwde haar zakdoek netjes op,Nederlands
De vos in de hoge hoed fluisterde in het oor van de konijn,Nederlands
Sy was hartseer om te hoor dat vuurvliegies in die gesig van uitwissing te danke aan kunsmatige lig lewensomgewingsverlies en plaagdoders is,Afrikaans
Andy hield ervan om te slapen op een bed van spijkers,Nederlands
Wanneer niemand in de buurt is roddelen de bomen over de mensen die onder hen zijn gelopen,Nederlands
Ik wil meer gedetailleerde informatie,Nederlands
25 jaar later betreurde ze nog steeds dat specifieke moment,Nederlands
Ek wil meer gedetailleerde inligting hê,Afrikaans
I’m a living furnace, English
Jy is onseker of jy hom moet vertrou maar baie dankbaar dat jy 'n turtle neck gedra het,Afrikaans
Nancy was proud that she ran a tight shipwreck, English
Wanneer geld min was het hy sy lunchgeld uit die plaaslike wensput gekry,Afrikaans
Je bent niet zeker of je hem kunt vertrouwen maar bent heel dankbaar dat je een coltrui droeg,Nederlands
Kuns hoef nie bedoel te wees nie,Afrikaans
Ik ben een levende oven,Nederlands
Plans for this weekend include turning wine into water, English
Dinsdae is gratis as jy 'n gnoom kostuum bring,Afrikaans
Hij wachtte tot het stopbord om zou schakelen naar een doorgaan-bord,Nederlands
Een fonkelende edelsteen is niet genoeg,Nederlands
Zeg me alsjeblieft dat je niet in een mortuarium werkt,Nederlands
The rusty nail stood erect angled at a 45-degree angle just waiting for the perfect barefoot to come along, English
Die Japanse yen vir handel is steeds bekend,Afrikaans
Sy het 'n paar wonderlike nuus om te deel maar niemand om dit mee te deel nie,Afrikaans
Die groen tee en avokado smoothie het presies uitgekom soos wat verwag is,Afrikaans
Hij dacht dat een paar stokken dynamiet gemakkelijker waren dan een vislijn om vis te vangen,Nederlands
There was coal in his stocking and he was thrilled, English
Het skelet had skelet-skeletten in de kast,Nederlands
Harrold felt confident that nobody would ever suspect his spy pigeon, English
Het werd donker en we waren er nog niet,Nederlands
Hij keek één keer naar wat er onder de tafel was en rende er meteen vandaan,Nederlands
The fact that there's a stairway to heaven and a highway to hell explains life well, English
The virus had powers none of us knew existed, English
Sy het nie die toets gesny want dit was nie die regte ding om te doen nie,Afrikaans
Ze riepen haar naam keer op keer maar werden alleen met stilte ontvangen,Nederlands
Nie alle mense wat rondloop is verlore nie,Afrikaans
Nou moet ek oor my bestaan nadink en myself vra of ek werklik reg is,Afrikaans
De pas geplante bomen werden ondersteund door houten frames in de hoop dat ze de volgende storm zouden overleven,Nederlands
Soms staar ik naar een deur of een muur en vraag ik me af wat deze realiteit is waarom leef ik en waar gaat dit allemaal over,Nederlands
Niet alle mensen die dwalen zijn verloren,Nederlands
Ik ontmoette een interessante schildpad terwijl het nummer op de radio luid speelde,Nederlands
Twee dae en al sy probleme sou opgelos wees,Afrikaans
Iemand die ik ken heeft recentelijk esdoornsiroop en met boter besmeerde popcorn gecombineerd in de hoop dat het zou smaken als karamellpopcorn. Dat deed het niet en ze raden niemand aan het ook te doen,Nederlands
Ek het gekontroleer om seker te maak dat hy steeds lewendig was,Afrikaans
She used her own hair in the soup to give it more flavor, English
Sy het die ballon laat opvaar in die lug saam met haar hoop en drome,Afrikaans
Dit was die tekort wat sy kreatiwiteit aangewakker het,Afrikaans
The opportunity of a lifetime passed before him as he tried to decide between a cone or a cup, English
De beste key lime pie is nog steeds ter discussie,Nederlands
Ik zou de promotie hebben gekregen maar mijn aanwezigheid was niet goed genoeg,Nederlands
Wanneer niemand om is nie fluister die bome oor die mense wat onder hulle geloop het,Afrikaans
Op een schaal van één tot tien wat is je favoriete smaak van willekeurige grammatica,Nederlands
The sudden rainstorm washed crocodiles into the ocean, English
Niemand vraagt zich af wie de piramides in Mexico heeft gebouwd,Nederlands
Sy was te kort om oor die heining te sien,Afrikaans
Die lug is duidelik die sterre twinkel,Afrikaans
Hy het besluit dat waterski op 'n bevrore meer nie 'n goeie idee was nie,Afrikaans
Niets leek misplaatst behalve de wasmachine in de bar,Nederlands
Greetings from the galaxy MACS0647-JD or what we call home, English
De golven sloegen op de kust het was een prachtig gezicht,Nederlands
Het dikke loof en de verstrengelde takken maakten de wandeling bijna onmogelijk,Nederlands
His mind was blown that there was nothing in space except space itself, English
Het verraste hem dat de ruimte naar gebraden steak rook,Nederlands
Ek het 'n interessante skilpad ontmoet terwyl die liedjie op die radio hard gespeel het,Afrikaans
Hij haatte dat hij hield van wat zij haatte aan haat,Nederlands
Ek het 'n sok geëet omdat mense op die Internet my gesê het om dit te doen,Afrikaans
Ek sou die bevordering gekry het maar my teenwoordigheid was nie goed genoeg nie,Afrikaans
Er zat kolen in zijn kerstkous en hij was opgetogen,Nederlands
Sy het groen lipstiek gedra soos 'n mode-ikoon,Afrikaans
He had a wall full of masks so she could wear a different face every day, English
As you consider all the possible ways to improve yourself and the world you notice John Travolta seems fairly unhappy, English
Stop waiting for exceptional things to just happen, English
Joe het die suikerkoekies gemaak Susan het hulle gedekoreer,Afrikaans
Giving directions that the mountains are to the west only works when you can see them, English
Knoflook roomys was haar gunsteling,Afrikaans
Dan het die wolke soos kondensmelk geëet,Afrikaans
De efficiëntie waarmee we afval verwijderen heeft het creëren van afval acceptabeler gemaakt,Nederlands
His seven-layer cake only had six layers, English
Ewekansige woorde voor ander ewekansige woorde skep 'n ewekansige sin,Afrikaans
Patricia houdt van het geluid van nagels die stevig tegen het schoolbord worden gedrukt,Nederlands
Hij was goed in het vriendelijk ontslaan van mensen,Nederlands
Pienk perde het oor die see gedraf,Afrikaans
Daar was wit-uit toestande in die dorp gevolglik was die paaie onbegaanbaar,Afrikaans
Toe hy uit die venster kyk het hy 'n clown gesien verbyloop,Afrikaans
Hij besloot zijn leven te leven volgens het grote beats-manifest,Nederlands
You have every right to be angry but that doesn't give you the right to be mean, English
Poison ivy grew through the fence they said was impenetrable, English
Die bord het gesê daar was padwerk vorentoe so hy het besluit om te versnel,Afrikaans
He was sure the Devil created red sparkly glitter, English
Dit het donker geword en ons was nog nie daar nie,Afrikaans
The group quickly understood that toxic waste was the most effective barrier to use against the zombies, English
This made him feel like an old-style rootbeer float smells, English
Doris genoot ervan om met haar nagels op de tafel te tikken om iedereen te ergeren,Nederlands
Aartappel-wedges is waarskynlik nie die beste vir verhoudings nie,Afrikaans
Haar lewe binne die grense van die huis het haar nuwe normaal geword,Afrikaans
Thirty years later she still thought it was okay to put the toilet paper roll under rather than over, English
Happiness can be found in the depths of chocolate pudding, English
Pink horses galloped across the sea, English
Nobody questions who built the pyramids in Mexico, English
Hy het 'n leprechaun in sy okkerneut dop gevind,Afrikaans
Opstaan bij zonsopgang is voor de vogels,Nederlands
Uiteindelijk realiseerde hij zich dat hij geluid kon zien en woorden kon horen,Nederlands
Daar is 'n rede waarom rose doring het,Afrikaans
The fox in the tophat whispered into the ear of the rabbit, English
There aren't enough towels in the world to stop the sewage flowing from his mouth, English
Bekijk morgen weer ik zal zien of het boek is aangekomen,Nederlands
Een lijst met willekeurige zinnen schrijven is moeilijker dan ik aanvankelijk dacht,Nederlands
He found his art never progressed when he literally used his sweat and tears, English
Alles wat jy moet doen is om die pen op te tel en te begin,Afrikaans
He was 100% into fasting with her until he understood that meant he couldn't eat, English
Dit klink nie of dit ooit op my reislys sal wees nie,Afrikaans
Hij droeg het chirurgische masker in het openbaar niet om een virus te voorkomen maar om mensen op afstand te houden,Nederlands
Ze liet de ballon omhoog de lucht in stijgen met haar hoop en dromen,Nederlands
Ik bedekte mijn vriend met babyolie,Nederlands
It didn't take long for Gary to detect the robbers were amateurs, English
Hij zei dat hij er gisteren niet was maar veel mensen zagen hem daar,Nederlands
Her hair was windswept as she rode in the black convertible, English
He's in a boy band which doesn't make much sense for a snake, English
Ze spreekt altijd in een luide stem tegen hem,Nederlands
De kans van je leven ging voorbij terwijl hij probeerde te beslissen tussen een hoorntje of een bakje,Nederlands
Diverse zeevogels zijn elegant maar niets is zo elegant als een glijdende pelikaan,Nederlands
Patricia loves the sound of nails strongly pressed against the chalkboard, English
Ze waren opgewonden om hun eerste luiaard te zien,Nederlands
Het licht in zijn leven was eigenlijk een vuur dat om hem heen brandde,Nederlands
He found a leprechaun in his walnut shell, English
Hy het gesê hy was nie daar gister nie maar baie mense het hom daar gesien,Afrikaans
Ja ik denk dat het een goede omgeving is om Engels te leren,Nederlands
Doris enjoyed tapping her nails on the table to annoy everyone, English
The external scars tell only part of the story, English
"Jason lived his life by the motto ""Anything worth doing is worth doing poorly""", English
She traveled because it cost the same as therapy and was a lot more enjoyable, English
De groene thee en avocado smoothie bleek precies zoals je zou verwachten,Nederlands
Ek het my eekhoring betrap wat deur my gimnasium sak roer,Afrikaans
His confidence would have been admirable if it wasn't for his stupidity, English
At that moment he wasn't listening to music he was living an experience, English
Facing his greatest fear he ate his first marshmallow, English
Hy het geld opgeraak so hy moes ophou om poker te speel,Afrikaans
Hij realiseerde zich dat er meerdere doden op deze weg waren geweest maar zijn bezorgdheid steeg toen hij het exacte aantal zag,Nederlands
Het was de schaarste die zijn creativiteit voedde,Nederlands
Ze schreef hem een lange brief maar hij heeft het niet gelezen,Nederlands
Die skutter sê totsiens vir sy liefde,Afrikaans
Meeste haai aanvalle gebeur ongeveer 10 voet van die strand af aangesien dit is waar die mense is,Afrikaans
Die geleentheid van 'n leeftyd het voor hom verby gegaan terwyl hy probeer het om tussen 'n koevert of 'n koppie te besluit,Afrikaans
Hij kleurde de diepe ruimte een zachte gele kleur,Nederlands
Op daardie oomblik het sy besef sy het 'n sesde sintuig,Afrikaans
Dit is baie moeiliker om tennis te speel met 'n bowling bal as om te bol met 'n tennis bal,Afrikaans
Rockmusiek benader met hoë snelheid,Afrikaans
Die feit dat daar 'n trappe na die hemel en 'n snelweg na die hel is verduidelik die lewe goed,Afrikaans
He realized there had been several deaths on this road but his concern rose when he saw the exact number, English
Zelfs met de sneeuw die buiten viel vond ze het gepast om haar bikini te dragen,Nederlands
Stop met wachten op uitzonderlijke dingen die zomaar gebeuren,Nederlands
He colored deep space a soft yellow, English
Ik zie vaak de tijd 11:11 of 12:34 op klokken,Nederlands
Ze had haar kopje koffie niet gehad en dat maakte alles nog slechter,Nederlands
Die oomblik toe sy geland het het sy die rede verstaan waarom dit 'n vlieg-oor staat was,Afrikaans
Achter het raam was een reflectie die alleen angst inboezemde,Nederlands
De toerbus zat vol met tienermeisjes op weg naar hun volgende avontuur,Nederlands
As enige polisie jou vra waar jy was sê net jy was Kansas aan die besoek,Afrikaans
The spa attendant applied the deep cleaning mask to the gentleman’s back, English
Dan het die diepe duik af die haas se gat gemaak,Afrikaans
Die deur het op die waatlemoen geslaan,Afrikaans
Die beste limoen tert is steeds ter bespreking,Afrikaans
You've been eyeing me all day and waiting for your move like a lion stalking a gazelle in a savannah, English
De tsunami-golf kraakte tegen de verhoogde huizen en brak de palen alsof ze tandenstokers waren,Nederlands
He decided that the time had come to be stronger than any of the excuses he'd used until then, English
Peanuts don't grow on trees but cashews do, English
De willekeurige zin-generator genereerde een willekeurige zin over een willekeurige zin,Nederlands
Die geheime bestanddeel van sy wonderlike lewe was misdaad,Afrikaans
Elke persoon wat jou ken het 'n ander persepsie van wie jy is,Afrikaans
Wag asseblief buite die huis,Afrikaans
Eating eggs on Thursday for choir practice was recommended, English
Alles wat hulle kon sien was die blou water wat hulle seilboot omring,Afrikaans
Het is veel moeilijker om te tennissen met een bowlingbal dan te bowlen met een tennisbal,Nederlands
Het zou een betere avond zijn geweest als de jongens naast ons niet in de spetterzone waren,Nederlands
Liefde is niet zoals pizza,Nederlands
Hij stapte voorzichtig op de brug wetende dat betovering aan de andere kant wachtte,Nederlands
His ultimate dream fantasy consisted of being content and sleeping eight hours in a row, English
Her daily goal was to improve on yesterday, English
Potato wedges probably are not best for relationships, English
De vader overleed tijdens de bevalling,Nederlands
Wees voorzichtig met dat botermes,Nederlands
Random words in front of other random words create a random sentence, English
It took him a while to realize that everything he decided not to change he was actually choosing, English
In daardie oomblik het alles verander,Afrikaans
Vliegende vissen vlogen langs het ruimtestation,Nederlands
De vis luisterde aandachtig naar wat de kikkers te zeggen hadden,Nederlands
Het bord zei dat er wegwerkzaamheden waren dus besloot hij om sneller te rijden,Nederlands
Sy kon hom in die stort hoor sing met 'n vreugde wat sy gehoop het hy sou behou nadat sy die nuus gelewer het,Afrikaans
The newly planted trees were held up by wooden frames in hopes they could survive the next storm, English
They throw cabbage that turns your brain into emotional baggage, English
Twee sitplekke was leeg,Afrikaans
Zijn zelfvertrouwen zou bewonderenswaardig zijn geweest als het niet om zijn domheid ging,Nederlands
Die vos in die hoed het in die oor van die haas gefluister,Afrikaans
Het donderende gebrul van het vliegtuig boven hem bevestigde haar ergste angsten,Nederlands
"David volgt de strategie ""stop je tent in de tas"" in plaats van het netjes op te vouwen",Nederlands
Die Tsunami golf het teen die opgetilde huise gebots en die pilare gebroke soos tandestokkies,Afrikaans
Wijsheid wordt gemakkelijk verworven wanneer je je verbergt onder het bed met een kookpan op je hoofd,Nederlands
Ze zeggen dat honden de beste vriend van de mens zijn maar deze kat was vastbesloten die theorie te saboteren,Nederlands
We moeten met Legos spelen op kamp,Nederlands
Je hebt me de hele dag aangekeken en wachtte op je kans als een leeuw die een gazelle op de savanne besluipt,Nederlands
It took him a month to finish the meal, English
Soms is het beter om gewoon weg te lopen van dingen en later terug te komen als je je beter voelt,Nederlands
Hij tastte in het donker op zoek naar de lichtschakelaar maar toen hij die eindelijk vond was er iemand anders al daar,Nederlands
She couldn't decide if the glass was half empty or half full so she drank it, English
The tour bus was packed with teenage girls heading toward their next adventure, English
Willekeurige woorden voor andere willekeurige woorden creëren een willekeurige zin,Nederlands
Alles wat sy wou hê was die antwoord maar sy het geen idee hoe baie sy dit sou haat nie,Afrikaans
Ons het baie reën in Junie,Afrikaans
Pat ordered a ghost pepper pie, English
She found his complete dullness interesting, English
The Japanese yen for commerce is still well-known, English
Ik ben nooit thuis op zondagen,Nederlands
Knoflookijs was haar favoriet,Nederlands
Die horlosie binne hierdie blog en die horlosie op my laptop is 1 uur van mekaar verskillend,Afrikaans
As the asteroid hurtled toward earth Becky was upset her dentist appointment had been canceled, English
He learned the hardest lesson of his life and had the scars both physical and mental to prove it, English
Dit blyk dat jy nie al daardie dinge nodig het wat jy aangedring het jy het nie,Afrikaans
The minute she landed she understood the reason this was a fly-over state, English
Het wake achter de boot vertelde over het verleden terwijl de open zee het leven in de onbekende toekomst voorspelde,Nederlands
Wisdom is easily acquired when hiding under the bed with a saucepan on your head, English
Op dat moment realiseerde ze zich dat ze een zesde zintuig had,Nederlands
Hy het een blik na wat onder die tafel was gewerp en het daar weggehardloop,Afrikaans
Ze heeft niet gespiekt op de test want dat was niet het juiste om te doen,Nederlands
De schutter neemt afscheid van zijn liefde,Nederlands
Hy het gewag vir die stop teken om in 'n gaan teken te verander,Afrikaans
Hy het gewonder of dit 'n strand genoem kon word as daar geen sand was nie,Afrikaans
Die lig in sy lewe was eintlik 'n vuur wat rondom hom gebrand het,Afrikaans
Lightning Paradise was de lokale ontmoetingsplek waar de groep meestal de nacht doorbracht,Nederlands
Andy het daarvan gehou om op 'n bed van naels te slaap,Afrikaans
Die ewekansige sin generateur het 'n ewekansige sin oor 'n ewekansige sin gegenereer,Afrikaans
He decided to live his life by the big beats manifesto, English
Your girlfriend bought your favorite cookie crisp cereal but forgot to get milk, English
Patricia hou van die klank van naels wat sterk teen die borddruk,Afrikaans
As eet van drie-eier omelette gewigstoename veroorsaak is budgie eiers 'n goeie plaasvervanger,Afrikaans
Although it wasn't a pot of gold Nancy was still enthralled at what she found at the end of the rainbow, English
Er waren witte omstandigheden in de stad vervolgens waren de wegen onbegaanbaar,Nederlands
Bill ran from the giraffe toward the dolphin, English
Je vriendin kocht je favoriete cookie crisp ontbijtgranen maar vergat melk te halen,Nederlands
Alles wat je hoeft te doen is de pen oppakken en beginnen,Nederlands
As jy van tuna en tamatiesous hou probeer om die twee te kombineer Dit is regtig nie so sleg soos dit klink nie,Afrikaans
Ze zegt dat ze de vaardigheid heeft om de soundtrack van je leven te horen,Nederlands
He spiked his hair green to support his iguana, English
The green tea and avocado smoothie turned out exactly as would be expected, English
Sy kan haar lewe lewe hoe sy wil solank sy na wat ek te sê het luister,Afrikaans
Hy wou nie na die tandarts gaan nie maar hy het tog gegaan,Afrikaans
Sometimes you have to just give up and win by cheating, English
Jou vriendin het jou gunsteling koekie-krummels cereal gekoop maar vergeet om melk te kry,Afrikaans
I like to leave work after my eight-hour tea-break, English
He is good at eating pickles and telling women about his emotional problems, English
He is no James Bond; his name is Roger Moore, English
Jy byt op omdat van jou onderkaak,Afrikaans
Sy het haar sakdoekjies netjies gevou,Afrikaans
Het was een glibberige helling en hij was bereid om helemaal naar de diepste diepten te glijden,Nederlands
I'm a great listener really good with empathy vs sympathy and all that but I hate people, English
The door swung open to reveal pink giraffes and red elephants, English
She looked at the masterpiece hanging in the museum but all she could think is that her five-year-old could do better, English
Daar is 'n kuns om jou sin te kry en om olyfpitte oor die tafel te spat is dit,Afrikaans
Iedereen was nieuwsgierig naar het grote witte luchtzeil dat opeens verscheen,Nederlands
Hy het per ongeluk in sy maatskappy se bediener gehack,Afrikaans
They wandered into a strange Tiki bar on the edge of the small beach town, English
We hebben jonge kinderen die vaak 's nachts onze kamer binnenkomen om verschillende redenen waaronder clowns in de kast,Nederlands
Peanut butter and jelly caused the elderly lady to think about her past, English
They ran around the corner to find that they had traveled back in time, English
Hij is goed in het eten van augurken en het vertellen van vrouwen over zijn emotionele problemen,Nederlands
Vleeskleurige yogabroeken waren veel erger dan hij ooit vreesde,Nederlands
Hit me with your pet shark, English
Kontroleer weer morgen ek sal kyk of die boek aangekom het,Afrikaans
Ze gooien kool die je hersenen in emotionele bagage verandert,Nederlands
Jy besef jy is nie alleen nie terwyl jy in jou slaapkamer sit en jou kalwers masseer na 'n lang dag van touwtrekker met Oupa Joe in die hospitaal,Afrikaans
Hij raakte door zijn geld heen dus moest hij stoppen met pokeren,Nederlands
Dit was op daardie oomblik dat hy geleer het daar is sekere dele van die liggaam wat jy nooit moet Nair nie,Afrikaans
As she walked along the street and looked in the gutter she realized facemasks had become the new cigarette butts, English
Selfs met die sneeu wat buite val het sy dit gepas geag om haar bikini te dra,Afrikaans
Almal was besig so het ek alleen na die fliek gegaan,Afrikaans
Ze dwaalden een vreemde Tiki-bar binnen aan de rand van het kleine strandstadje,Nederlands
Ze vond zijn volledige saaiheid interessant,Nederlands
Die byna-dood ervaring het nuwe idees aan die lig gebring,Afrikaans
The bees decided to have a mutiny against their queen, English
Everybody should read Chaucer to improve their everyday vocabulary, English
Ik at een sok omdat mensen op het internet me dat zeiden,Nederlands
Afgelopen vrijdag zag ik een gestreepte blauwe worm met vlekken de hand schudden met een pootloze hagedis,Nederlands
Terwyl die huurmotor tot stilstand kom op die donker pad het haar vrees met die oomblik toegeneem,Afrikaans
Op dat moment leerde hij dat er bepaalde delen van het lichaam zijn die je nooit moet ontharen met Nair,Nederlands
The beach was crowded with snow leopards, English
Er is een reden waarom rozen doornen hebben,Nederlands
It was difficult for Mary to admit that most of her workout consisted of exercising poor judgment, English
Laat ek jou help met jou bagasie,Afrikaans
Iguana's vielen uit de bomen,Nederlands
Winkelsentrums is wonderlike plekke om te koop ek kan alles wat ek nodig het onder een dak vind,Afrikaans
We have young kids who often walk into our room at night for various reasons including clowns in the closet, English
Die vinnige bruin volstruis spring oor die lui hond,Afrikaans
De bijna-doodervaring bracht nieuwe ideeën aan het licht,Nederlands
She had a difficult time owning up to her own crazy self, English
I caught my squirrel rustling through my gym bag, English
Die skelet het sy eie skelette in die kas gehad,Afrikaans
Ik denk dat ik de rode auto zal kopen of de blauwe zal leasen,Nederlands
Three generations with six decades of life experience, English
Op daardie oomblik het hy nie na musiek geluister nie hy het 'n ervaring geleef,Afrikaans
He strives to keep the best lawn in the neighborhood, English
He figured a few sticks of dynamite were easier than a fishing pole to catch fish, English
Die varke was geërger dat hulle hamburgers genoem is,Afrikaans
He wondered why at 18 he was old enough to go to war but not old enough to buy cigarettes, English
He played the game as if his life depended on it and the truth was that it did, English
Er zijn weinig dingen beter in het leven dan een stuk taart,Nederlands
25 years later she still regretted that specific moment, English
Die vader het tydens die bevalling gesterf,Afrikaans
Dit is 'n Japannese pop,Afrikaans
Rood is zeker groener dan paars,Nederlands
It's much more difficult to play tennis with a bowling ball than it is to bowl with a tennis ball, English
Soms staar ek na 'n deur of 'n muur en ek wonder wat is hierdie realiteit waarom is ek lewendig en waaroor gaan alles,Afrikaans
Sy het 'n gewoonte gehad om in limonade te stort,Afrikaans
Joyce het daarvan gehou om pannekoeke met ketchup te eet,Afrikaans
Ze kon hem in de douche horen zingen met een vreugde waarvan ze hoopte dat hij die zou behouden nadat ze het nieuws had gebracht,Nederlands
Alles wat ze konden zien was het blauwe water rondom hun zeilboot,Nederlands
He took one look at what was under the table and noped the hell out of there, English
It was obvious she was hot sweaty and tired, English
Om 'n lys van ewekansige sinne te skryf is moeiliker as wat ek aanvanklik gedink het,Afrikaans
Tom kreeg een klein stuk taart,Nederlands
She wore green lipstick like a fashion icon, English
It would have been a better night if the guys next to us weren't in the splash zone, English
Die roestige spyker het regop gestaan en was op 'n 45-grade hoek gekantel net wag vir die perfekte blote voet om verby te kom,Afrikaans
Die skoonheid van die Afrika sonondergang het die gevaar wat naby loer vermom,Afrikaans
Hy was bereid om die dieptes van die haas se gat te vind om by haar te wees,Afrikaans
If eating three-egg omelets causes weight-gain budgie eggs are a good substitute, English
She always had an interesting perspective on why the world must be flat, English
Italië is mijn favoriete land in feite ben ik van plan om er volgend jaar twee weken door te brengen,Nederlands
Hy is in 'n seunband wat nie veel sin maak vir 'n slang nie,Afrikaans
Hij wilde niet naar de tandarts maar ging toch,Nederlands
Ek verkies om 'n voël te wees eerder as 'n vis,Afrikaans
Ons moet met Legos by die kamp speel,Afrikaans
Ik heb momenteel 4 vensters open en ik weet niet waarom,Nederlands
He excelled at firing people nicely, English
Ze had de gewoonte om te douchen in limonade,Nederlands
Ek hoor dat Nancy baie mooi is,Afrikaans
Hij vond het einde van de regenboog en was verrast over wat hij daar vond,Nederlands
She was sad to hear that fireflies are facing extinction due to artificial light habitat loss and pesticides, English
De deur knalde op de watermeloen,Nederlands
Die toer bus was vol met tienermeisies wat op pad was na hulle volgende avontuur,Afrikaans
Hij investeerde wat vaardigheidspunten in Charisma en Kracht,Nederlands
Sy het die boek baie jare gelede van hom geleen en het dit nog nie teruggebring nie,Afrikaans
The doll spun around in circles in hopes of coming alive, English
He didn't heed the warning and it had turned out surprisingly well, English
The beauty of the African sunset disguised the danger lurking nearby, English
Terwijl hij wachtte tot de douche opwarmde merkte hij dat hij de temperatuurverandering van het water kon horen,Nederlands
The gruff old man sat in the back of the bait shop grumbling to himself as he scooped out a handful of worms, English
Hij leerde de belangrijke les dat een picknick op het strand op een winderige dag een slecht idee is,Nederlands
Hy het besef daar was verskeie sterftes op hierdie pad maar sy bekommernis het toegeneem toe hy die presiese aantal gesien het,Afrikaans
Die dik loof en verstrengelde ranke het die stap naby aan onmoontlik gemaak,Afrikaans
Hij negeerde de waarschuwing en het bleek verrassend goed te gaan,Nederlands
He decided water-skiing on a frozen lake wasn’t a good idea, English
She was the type of girl who wanted to live in a pink house, English
Die son het gesak en sy drome ook,Afrikaans
De oude appel koestert zijn autoriteit,Nederlands
Ik wil een onesie kopen maar weet dat het me niet zal staan,Nederlands
Hij had een verborgen voorraad onder de vloerdelen in de achterkamer van het huis,Nederlands
He shaved the peach to prove a point, English
He embraced his new life as an eggplant, English
Het mysterieuze dagboek registreert de stem,Nederlands
"David volg die ""prop jou tent in die sak"" strategie eerder as om dit netjies te vou",Afrikaans
8% van 25 is hetzelfde als 25% van 8 en een van hen is veel gemakkelijker in je hoofd te doen,Nederlands
Het spoedzorgcentrum was overspoeld met patiënten na het nieuws over een nieuwe dodelijke virus werd bekendgemaakt,Nederlands
Moet nie grondboontjiebotter op die hond se neus sit nie,Afrikaans
Om niks te kies nie is steeds 'n keuse,Afrikaans
Everyone says they love nature until they realize how dangerous she can be, English
Vaarwel en bedankt voor de vis,Nederlands
Fluffy pink unicorns are a popular status symbol among macho men, English
Die rivier het die gode gesteel,Afrikaans
He poured rocks in the dungeon of his mind, English
Die vis het aandagtig geluister na wat die paddas te sê gehad het,Afrikaans
Bill het van die giraffe af na die dolfyn hardloop,Afrikaans
Excitement replaced fear until the final moment, English
Iedereen zou Chaucer moeten lezen om hun dagelijkse vocabulaire te verbeteren,Nederlands
Dit is een Japanse pop,Nederlands
Niemand houdt van een varken met lippenstift,Nederlands
"David subscribes to the ""stuff your tent into the bag"" strategy over nicely folding it", English
Het blijkt dat je al die spullen die je dacht nodig te hebben niet nodig hebt,Nederlands
Agter die venster was 'n weerkaatsing wat net vrees ingeplant het,Afrikaans
Sy het daardie koue gevoel gehad wat die hare op jou nek laat regop staan wanneer hy die kamer binnegestap het,Afrikaans
Laat me je helpen met je bagage,Nederlands
Dan at de wolken als suikerspin,Nederlands
Hy was 100% in vir vas met haar totdat hy verstaan het dit beteken hy kan nie eet nie,Afrikaans
Hij vond een leprechaun in zijn walnootschaal,Nederlands
Die skare skree en skree vir meer memes,Afrikaans
