text,language
Dit het hom 'n ruk geneem om te besef dat alles wat hy besluit het om nie te verander nie hy eintlik gekies het,Afrikaans
Dit was moeilik vir Mary om toe te staan dat die meeste van haar oefening uit die oefening van swak oordeel bestaan,Afrikaans
Jason het sy lewe volgens die motto "Enige iets wat die moeite werd is is die moeite werd om sleg te doen" geleef,Afrikaans
David het trots geslaag aan die hoërskool aan die bo van sy klas op 97-jarige ouderdom,Afrikaans
Die moord hornet was teleurgesteld oor die vooraf opgestelde idees wat mense van hom gehad het,Afrikaans
Die twee het af die gleufkloof gestap onbewus van die geluid van donder in die afstand,Afrikaans
Sy was verbaas oor die groot stukkies ys wat op die strand gewas het,Afrikaans
Gary het nie verstaan waarom Doug boontoe gegaan het om een dollar note te kry toe hy hom uitgenooi het om koeie om te klop nie,Afrikaans
Die strand was vol sneeu leopards,Afrikaans
Terwyl die asteroïde teen die aarde toegesnel het was Becky ontsteld dat haar tandartsafspraak gekanselleer is,Afrikaans
Sy het na die meesterstuk in die museum gekyk maar alles wat sy kon dink was dat haar vyfjarige dit beter kon doen,Afrikaans
Die witwater rafting-toer is skielik gestop deur die onverwagte baksteenmuur,Afrikaans
Sy het altyd 'n interessante perspektief gehad oor waarom die wêreld plat moet wees,Afrikaans
Die skielike reënstorm het krokodille in die oseaan gewas,Afrikaans
Harrold het selfversekerd gevoel dat niemand ooit sy spioenvlieg sou vermoed nie,Afrikaans
Hy het geweet dit gaan 'n slegte dag wees toe hy bergleeus op die strate sien rondloop,Afrikaans
Hy het besluit om sy verdwyning te vermy om tronkstraf te vermy,Afrikaans
Hy het uiteindelik sy vingers verbrand deur iemand anders se vuur te prik,Afrikaans
Sy het dit moeilik gevind om haar eie gekke self te erken,Afrikaans
Sy was te besig om altyd te praat oor wat sy wou doen om werklik enigiets daarvan te doen,Afrikaans
Sy het daardie tint van gekte in haar siel gehad wat haar laat glo het sy kon werklik 'n verskil maak,Afrikaans
Hy het aan homself gesê dat een dag alles op een of ander manier sin sou maak,Afrikaans
Sy het net vorentoe beweeg omdat sy vertrou het dat die einde wat sy nou deurgemaak het gevolg moes word deur 'n nuwe begin,Afrikaans
Terwyl al haar vriende positief was dat Mary 'n sesde sintuig gehad het het sy geweet sy het werklik 'n sewende sintuig,Afrikaans
Hy het 'n muur vol maskers gehad sodat sy elke dag 'n ander gesig kon dra,Afrikaans
Die groep het vinnig verstaan dat giftige afval die mees effektiewe barrière was om teen die zombies te gebruik,Afrikaans
Daar was dae toe ek wou geskei wees van my liggaam maar vandag was nie een van daardie dae nie,Afrikaans
Tot ieders verbasing het die Opstyg gister gebeur maar dit het nie heeltemal gegaan soos verwag nie,Afrikaans
Die koeël het die venster deurboor en gebroke voordat dit Danny se kop met enkele millimeters gemis het,Afrikaans
Die ingewikkelde skool huiswerk het die ouers wat probeer het om hulle kinders te help heeltemal verwar,Afrikaans
Te veel tronke het vroeë grafte geword,Afrikaans
Die eksterne littekens vertel slegs 'n deel van die verhaal,Afrikaans
Opwinding het vrees vervang totdat die finale oomblik,Afrikaans
Die geskeurde werkhandskoene praat van die vele ure van harde arbeid wat hy deur sy lewe verduur het,Afrikaans
Die kolibrie se vlerke het geskommel terwyl dit gulsig die suikerwater uit die voerder gedrink het,Afrikaans
Poison Ivy het deur die heining gegroei wat hulle gesê het ondeurdringbaar was,Afrikaans
Om die geriatriese mans se softbalspan te sien het herinneringe aan 3-jariges wat t-ball speel teruggebring,Afrikaans
Die tieners het gewonder wat in die rooi skuur aan die veraf kant van die skoolgrond gehou word,Afrikaans
Hy streef daarna om die beste grasperk in die buurt te hou,Afrikaans
Die spa-werknemer het die diep reinigende masker op die heer se rug aangebring,Afrikaans
Die kleur van die dakbedekking was nie iets wat die paartjie ooit bespreek het nie,Afrikaans
Die sonblok is aan die meisie oorhandig voordat oefening maar die verbrande vel was bewys dat sy dit nie aangebring het nie,Afrikaans
Die virus het magte gehad wat niemand van ons geweet het bestaan nie,Afrikaans
'n Stil huis is lekker totdat jy beveel word om daarin te bly vir maande,Afrikaans
Namate die tyd aangaan het eenvoudige honde-opdragte in volle paragrawe verander wat verduidelik waarom die hond iets nie kon doen nie,Afrikaans
Moeders spandeer maande van hulle lewens om op hulle kinders te wag,Afrikaans
Die spanlede was moeilik om uitmekaar te sê aangesien hulle almal hulle hare in 'n stert dra,Afrikaans
Sy het geleer dat waterbottels nie meer net om vloeistof te hou nie maar ook status simbole,Afrikaans
Hulle argument kon oor die parkeerplek gehoor word,Afrikaans
Om rigting aan te dui dat die berge in die weste is werk net wanneer jy hulle kan sien,Afrikaans
Reis het amper uitsterf tydens die pandemie,Afrikaans
Dit was duidelik sy was warm sweet en moeg,Afrikaans
Die Groot Dane het meer soos 'n perd as 'n hond gelyk,Afrikaans
Hy het die spel gespeel asof sy lewe daarvan afhang en die waarheid was dit wel,Afrikaans
Dit is nie moontlik om 'n aap te oorreed om jou 'n piesang te gee deur hom oneindige piesangs te belowe wanneer hy sterf nie,Afrikaans
Hy het op 'n whisky-dieet gegaan en dadelik drie dae verloor,Afrikaans
Hy het na die dansende varkies met panda beer buike in die swembad gekyk,Afrikaans
Martha het tot die gevolgtrekking gekom dat shake weights 'n wonderlike geskenk vir enige geleentheid is,Afrikaans
Sy het haar kinders oortuig dat enige sampioen wat op die grond gevind word hulle sou doodmaak as hulle dit aanraak,Afrikaans
Terwyl sy langs die straat geloop het en in die got kyk het sy besef dat gesigsmaske die nuwe sigarettestompies geword het,Afrikaans
Mary het besef as haar sakrekenaar 'n geskiedenis gehad het dit meer verleentheid sou wees as haar rekenaar se blaaier geskiedenis,Afrikaans
Die boom het onverwagte kort geval,Afrikaans
Môre sal iets nuuts bring so laat vandag as 'n herinnering,Afrikaans
Vandag het ek my unicorn geklee in voorbereiding vir die wedloop,Afrikaans
Vandag is die dag wat ek uiteindelik gaan weet hoe 'n baksteen smaak,Afrikaans
Vandag het ons mos vir my oom se troue versamel,Afrikaans
Vandag het ek iets nuuts en onvergeetlik gehoor,Afrikaans
Vandag het aangekom met 'n gekraak van my motor deur die garage deur,Afrikaans
Hy het die reën fassinerend maar onaangenaam gevind,Afrikaans
Hy het verwarrend verward gelyk,Afrikaans
Sy het gedink daar sou genoeg tyd wees as sy haar horlosie versteek,Afrikaans
Jy sal die reënboogbrug sien nadat dit katte en honde reën,Afrikaans
'n Dooie eend vlieg nie agteruit nie,Afrikaans
Ek het gedink rooi sou warmer gevoel het in die somer maar ek het nie aan die ewenaar gedink nie,Afrikaans
Groen moes meer rustig geruik het maar op een of ander manier het dit net verrot geproe,Afrikaans
Blou het te koud geklink destyds en tog het dit gelyk of dit vir gin gewerk het,Afrikaans
Warme bier op 'n koue dag is nie my idee van pret nie,Afrikaans
Eerlik gesê het ek nie veel van die eerste seisoen gehou nie so ek het nie omgegee vir die tweede nie,Afrikaans
Die lig wat twee keer so helder brand brand half so lank,Afrikaans
Ek het van hulle eerste twee albums gehou maar het my mening verander na daardie liefdadigheid gig,Afrikaans
Hulle het dramaties verbeter toe die hoofsanger vertrek het,Afrikaans
Hulle het desperaat 'n ander drummer nodig gehad aangesien die huidige een slegs weet hoe om bongos te speel,Afrikaans
Mense hou aan om vir my "oranje" te sê maar ek verkies steeds "pienk",Afrikaans
Hang aan my katjies krap aan die bad en hulle gaan ontsteld wees oor die gebrek aan beskuit,Afrikaans
Die trane van 'n clown maak my lipstiffie loop maar my stortkap is steeds heel,Afrikaans
Die handskoene beskerm my voete teen oormatige werk,Afrikaans
Die mis was so dig dat selfs 'n laser besluit het dit was nie die moeite werd nie,Afrikaans
Hy was 'n introvert wat ekstroverte blykbaar liefgehad het,Afrikaans
Die golden retriever het van die vuurwerke elke Vierde Julie gehou,Afrikaans
Ek wil graag 'n giraffe hê maar ek is 'n skilpad wat wafels eet,Afrikaans
Henry kon nie besluit of hy 'n motorwerktuigkundige of 'n priester was nie,Afrikaans
100 jaar oud is so 'n jong ouderdom as jy toevallig 'n bristlecone dennetjie is,Afrikaans
Toe hy haar gevra het wat haar gunstelingnommer is het sy sonder huiwering geantwoord dat dit diamante is,Afrikaans
My grootste vreugde is om amandels te rooster terwyl ek jag vir prooi,Afrikaans
Edith kon besluit of sy haar tande moes verf of haar naels moes borsel,Afrikaans
Dit was die eerste keer wat hy gesien het hoe iemand ete op 'n olifant kook,Afrikaans
Pers is die beste stad in die woud,Afrikaans
Daar is geen beter gevoel as om na 'n muur met geslote oë te staar nie,Afrikaans
Sy kon nie verstaan waarom niemand anders kon sien dat die lug vol suikersuiker is nie,Afrikaans
Hy het besluit om al die sand op die strand as 'n stokperdjie te tel,Afrikaans
My oom se gunsteling tydverdryf was om motors van noedels te bou,Afrikaans
Die beste deel van die huwelik is dierekrakers met grondboontjieboter,Afrikaans
Daar is meer as 500 stervisse in die badkamer laai,Afrikaans
Sy het daarop aangedring dat om jou kas skoon te maak die sleutel tot goeie bestuur was,Afrikaans
Babydoekies is van sjokolade sterstof gemaak,Afrikaans
Beste vriende is soos ou tamaties en skoenveters,Afrikaans
Sit-ups is 'n vreselike manier om jou dag te eindig,Afrikaans
Kurrsief skrif is die beste manier om 'n renbaan te bou,Afrikaans
Wafels is altyd beter sonder vuurmiere en vlooie,Afrikaans
Die voël het geglo dat dit regtig 'n grondhond was,Afrikaans
Jenny het die aankondiging gemaak dat haar baba 'n vreemdeling was,Afrikaans
Hy het gevoel dat eet op die brug romanse aan sy verhouding met sy kat gebring het,Afrikaans
Sy het daarvan gedroom om gered te word maar net as dit Dinsdag en reën,Afrikaans
Sy was die tipe meisie wat altyd suiker verbrand het om te wys sy omgegee,Afrikaans
Ek was gekrenk deur die voorstel dat my baba broer 'n juweeldief was,Afrikaans
Net omdat die water rooi is beteken nie dat jy dit nie kan drink nie,Afrikaans
Vandag het ek 'n reënjas gekoop en dit op 'n sonnige dag gedra,Afrikaans
Almal doen asof hulle van koring hou totdat jy gerst noem,Afrikaans
Asseblief trek hierdie oorluiders aan want ek kan jou nie hoor nie,Afrikaans
Dit is 'n aantreklike skatkaart wat ek nie kan lees nie,Afrikaans
Jerry het daarvan gehou om na skilderye te kyk terwyl hy knoffel-roomys geëet het,Afrikaans
Ek het altyd begeer om na Tajikistan te gaan maar my kat sou my mis,Afrikaans
As jy drie keer draai sal jy begin om melancholies te voel,Afrikaans
Ek het vroeër in my buurman se visdam gewoon maar die estetika was nie na my smaak nie,Afrikaans
Stel jou voor sy verbasing toe hy ontdek het dat die kluis vol poeding was,Afrikaans
Ek geniet net vensterwinkeling wanneer die vensters deurskynend is,Afrikaans
Hy was die enigste lid van die klub wat nie van pruimpudding gehou het nie,Afrikaans
Jy moet nooit raad aanvaar van iemand wat dink rooi verf droog vinniger as blou verf nie,Afrikaans
Ek het vir komplimente gevang en per ongeluk 'n truit gevang,Afrikaans
Dit is nie waar dat my matras van suikersuiker gemaak is nie,Afrikaans
Ek het 'n swaar boete ontvang maar dit het nie my gees gebroke nie,Afrikaans
Mnr Montoya weet die pad na die bakkery al was hy nog nooit daar nie,Afrikaans
Ek het nooit geweet hoe ontbering lyk nie totdat dit begin reën het bowling balle,Afrikaans
Dit is nie moeilik om 'n handstand te doen as jy net op jou hande staan nie,Afrikaans
Aarbeie moet die een kos wees wat nie goed gaan met hierdie merk van verf nie,Afrikaans
Ek het altyd gedink die weerlig is iets wat net ek kon sien,Afrikaans
Ons is versigtig vir oranje pingpong balle omdat mense dalk dink hulle is vrugte,Afrikaans
Die ergste ding oor om aan die bokant van die loopbaan te wees is dat daar 'n lang pad om te val,Afrikaans
Bring altyd kaneelrolletjies saam op 'n diepsee-duik ekspedisie,Afrikaans
Daar is geen rede waarom 'n hoepel ook nie 'n sirkusring kan wees nie,Afrikaans
Dit het te lank geneem om te besef dat die plafon nie geverf was om soos die lug te lyk nie,Afrikaans
Sarah het van die reeksmoordenaar gevlug terwyl sy 'n melkkan vasgehou het,Afrikaans
Gwen het haar beste slaap ooit gehad op haar nuwe bed van spykers,Afrikaans
Hy het nooit verstaan waarom wat wanneer en waar wie uitgesluit het nie,Afrikaans
Douglas het besef dat die beste manier om te slaag was om die teenoorgestelde van wat hy sy hele lewe gedoen het te doen,Afrikaans
Patricia het die betekenis van die lewe in 'n bak Cheerios gevind,Afrikaans
Ek wil hê jy moet weet ek het al meer as vyftig romans geskryf,Afrikaans
Dit moet die tiende keer wees dat ek vir die verkoop van diepgebraaide sigare in hegtenis geneem is,Afrikaans
Om nie bekend te wees met die hoof was sy kans op bevordering beskaad,Afrikaans
Die gesig van sy baard het my laat wil hardloop en wegkruip onder my skoonsuster se bed,Afrikaans
Die mees opwindende eureka oomblik wat ek gehad het was toe ek besef het dat die instruksies op voedselpakkette net riglyne was,Afrikaans
Dit moet maklik wees om misdade as 'n slang te pleeg want jy hoef nie oor vingerafdrukke te bekommer nie,Afrikaans
Ek het oral in Afrika gereis en het steeds nie die gnu gevind wat my serp gesteel het nie,Afrikaans
Op daardie oomblik was ek die mees vreesaanjaande daspoort in die hele moeras,Afrikaans
Die stylvolle gangster het daarvan gehou om die dag te begin met 'n pienk serp,Afrikaans
Sy is net as die samelewing president aangestel omdat sy met haar tone kan fluit,Afrikaans
Ten laaste,Afrikaans
Die verandering van donsbedekking na katoenbedekkings het altyd beteken dat die eekhorings teruggekom het,Afrikaans
Geskrewe waarskuwings in instruksie handleidings is waardevol omdat konyne nie kan lees nie,Afrikaans
Barkende honde en skreeuende kleuters het die unieke vermoë om vriendelike bure in chagrynige vyande te verander,Afrikaans
Die verwarmingstegnikus het aangedui dat die verhittingstelsel as 'n lugversorger optree,Afrikaans
Die water wat af stroom in die rivier het nie so kragtig gelyk van die motor af nie,Afrikaans
Die brooddeeg het haar herinner aan Kersvader se maag,Afrikaans
Rooikappie het besluit om vandag oranje te dra,Afrikaans
Die geur van die voerverhoog het die motor deurgeloop ondanks dat die lugversorging op herwinde lug was,Afrikaans
Joe het ontdek dat verkeerskegels uitstekende megafone maak,Afrikaans
Nancy het besluit om die porta-potty haar huis te maak,Afrikaans
Hekare amandelbome het die tussenstaat-higway langs gelê wat die mal bestuur van neute aangevul het,Afrikaans
Hulle het besluit om 'n boomgaard van watte suiker te plant,Afrikaans
Tamaties is uitstekende wapens wanneer waterbomme nie beskikbaar is nie,Afrikaans
Die rolwiel het geweier om te rol maar was meer as bereid om te prance,Afrikaans
Nancy het gedink die beste manier om 'n verwelkomende huis te skep was om dit met barbedraad te lyn,Afrikaans
Die ondergrondse skuiling was vol skyfies en lekkergoed,Afrikaans
Die dood bome het gewag om deur die kleinste vonk aan die brand gesteek te word en hul wraak te soek,Afrikaans
Die oorgang het onder die snelweg en in 'n geheime wêreld gegaan,Afrikaans
Sy ryk vinnig plan was om 'n kaktusplaas te begin,Afrikaans
Siri het verward geraak toe ons weier om haar instruksies te volg,Afrikaans
Met die hoë wind waarskuwing,Afrikaans
Sy het dit vreemd gevind dat mense hul selfone gebruik om werklik met mekaar te praat,Afrikaans
Die reservoir se watervlak het voortgegaan om te daal terwyl ons ons lang stort geniet het,Afrikaans
Peter het gevind dat pad dood 'n uitstekende manier is om geld op aandete te bespaar,Afrikaans
Vullis het die landskap bedek soos strooiers doen op 'n verjaardag koek,Afrikaans
Die roomys karretjies bring slegte herinneringe terug vir ons almal,Afrikaans
Karen het geglo alle verkeerswette moet deur almal gehoorsaam word behalwe haarself,Afrikaans
Hulle het die pad voltooi wat hulle geweet het niemand ooit sou gebruik nie,Afrikaans
Toe hy gekonfronteer word met 'n rotary-dial telefoon was die tiener verbaas,Afrikaans
Die gletsjer het lewendig geword namate die klimmers nader gekom het,Afrikaans
Normale aktiwiteite het buitengewone hoeveelhede konsentrasie vereis op die hoë hoogte,Afrikaans
Die hitte,Afrikaans
Rotsblokke het die kant van die pad langs gelê wat voorspel wat volgende kon kom,Afrikaans
Die heining was verward oor of dit bedoel was om dinge in te hou of dinge uit te hou,Afrikaans
Heimwee het aansteeklik geword in die jong kampeerders se hut,Afrikaans
Die kleuter se eindelose tantrum het die hele vliegtuig angs veroorsaak,Afrikaans
Die bestuurder van die vrugte stand het altyd gesit en het net groente verkoop,Afrikaans
Die valk het nie verstaan hoekom die grond eekhorings nie sy vriend wou wees nie,Afrikaans
Jim het daarvan gehou om deur die dorp te ry met sy gevaar ligte aan,Afrikaans
Ma het nie verstaan waarom niemand anders 'n warm bad vol jello wou hê nie,Afrikaans
In plaas van 'n bachelorette party,Afrikaans
Die familie se opgewondenheid oor om Disneyland te gaan was crazier as wat sy verwag het,Afrikaans
Die ou roestige plaas toerusting het die huis omring en sy ondergang voorspel,Afrikaans
Haar geur van keuse was vars knoffel,Afrikaans
Jason het nie verstaan waarom sy ouers hom nie toegelaat het om sy klein suster by die garage verkoop nie,Afrikaans
Die pa het elke kind 'n padkaart gegee aan die begin van die 2-dag padreis en verduidelik dit was sodat hulle hulle pad huis toe kon vind,Afrikaans
Meer RVs is gesien in die berging terrein as by die kampgrond,Afrikaans
Terwyl hy aan die tou gehang het diep binne die kloof,Afrikaans
Op elke volmaan,Afrikaans
Die bejaarde buurt het woedend geword oor die jakkals wat vir die poodle se verdwyning beskuldig is,Afrikaans
Die houtlepel kon nie sny nie maar het emosionele letsels gelaat,Afrikaans
Kevin het sy vermoë om op die verkeerde plek op die verkeerde tyd te wees omhels,Afrikaans
Sy het ontdek dat van lewe moeilik is met 2 katte en 'n hond,Afrikaans
Hy het gedroom om sy regsfirma te verlaat om 'n draagbare hond was te begin,Afrikaans
Ten spyte van veelvuldige komplikasies en haar byna-dood ervaring,Afrikaans
Die tienerjongen was beskuldig van die breek van sy arm net om die toets te ontkom,Afrikaans
Die bug het 'n uitstekende dag gehad totdat hy die voorruit getref het,Afrikaans
Hy was heeltemal besig toe hy sy clownpak dra,Afrikaans
Die miniatuur huisdier olifant het die jaloesie van die buurt geword,Afrikaans
Die kind se gunsteling Kersgeskenk was die groot boks waarin haar pa se grasmaaier gekom het,Afrikaans
Flitsfotografie is die beste om in volle sonlig te gebruik,Afrikaans
Die lama kon nie weerstaan om die limonade te probeer nie,Afrikaans
Ek het eens drie uur per dag met spaghetti geweef maar het gestop omdat ek nie alleen wou sterf nie,Afrikaans
Ek het bedrieglik gespeel terwyl ek die darts toernooi met 'n langboog gebruik het,Afrikaans
Ek het 'n vriend in hoërskool gehad wat Rick Shaw genoem was maar hy was redelik nutteloos as 'n vervoermiddel,Afrikaans
Die ballonne het weggefloter saam met al my hoop en drome,Afrikaans
Daar was baie paintings van ape wat bamboestokkies in die galerie gewave het,Afrikaans
Die anaconda was die grootste misdadiger meesterbrein in hierdie deel van die buurt,Afrikaans
Hulle sê mense onthou belangrike oomblikke in hulle lewe goed tog onthou niemand selfs hulle eie geboorte nie,Afrikaans
Ek het begin bekommerd wees dat my troeteldier skildpad kan sê wat ek dink,Afrikaans
Ek het altyd gedroom om op 'n woestyn-eiland gestrande te wees totdat dit werklik gebeur het,Afrikaans
Dit is belangrik om bewus te wees van rampalende grizzly-bere,Afrikaans
Die eiendom agent het vinnig sy territorium op die dansvloer gemerk,Afrikaans
As jy regtig jou ore spanning kan jy net hoor die geluid van niemand wat omgee nie,Afrikaans
Ek vind haar opreg so intimiderend soos 'n mandjie vol katjies,Afrikaans
Dit is nooit gerusstellend om te weet dat jou lot afhang van iets so onvoorspelbaar soos die plop van mielies nie,Afrikaans
Ten spyte van wat jou onderwyser dalk gesê het is daar 'n verkeerde manier om 'n lasso te gebruik,Afrikaans
Ek het vir myself 'n grondboontjiebotter toebroodjie gemaak omdat ek nie op groente crackers wou bestaan nie,Afrikaans
'n Goeie voorbeeld van 'n nuttige groente is medisyne rabarber,Afrikaans
Ek het paranoïes geraak dat die skool van kwalvisse my bespied,Afrikaans
Dit is altyd 'n goeie idee om skuiling te soek van die bose blik van die son,Afrikaans
Ek weet baie kinders vra vir 'n ponie maar ek wou 'n fiets met roketten op dit hê,Afrikaans
Vir sommige onverstaanbare rede het die reaksie span nie 'n gebrek aan melk vir my graan as 'n behoorlike noodgeval beskou nie,Afrikaans
Na ek myself met groente olie bedek het het ek gevind my sukses koers skerp gestyg,Afrikaans
Die doeltreffendheid waarmee hy die sokkies in die laai gepaar het was baie bewonderenswaardig,Afrikaans
Ek vertrou alles wat in pers ink geskryf is,Afrikaans
Ek is nie 'n partydier nie maar ek hou van diere partye,Afrikaans
Ek het nog nooit 'n mooier brandewynglas met wyn gesien nie,Afrikaans
Alles het so goed gegaan totdat ek deur 'n pers giraffe aangeval is,Afrikaans
Daar is 'n groeiende tendens onder tieners om frisbees as go-kart wiele te gebruik,Afrikaans
Jy het geen reg om jouself kreatief te noem totdat jy na 'n spade kyk en dink dit sou 'n goeie slotpikker maak,Afrikaans
Ek kan nie glo dis die agtste keer dat ek my spaarvarkie op dieselfde dag oopmaak nie,Afrikaans
Daar is waarskynlik genoeg glas in my kas om 'n onderwater akwarium te bou,Afrikaans
Ek is bekommerd oor die feit dat my dogter na die plaaslike matverkoper as 'n rolmodel kyk,Afrikaans
My sekretaris is die enigste persoon wat my plakboek-obsessie werklik verstaan,Afrikaans
Dit was nog nooit my verantwoordelikheid om die donuts te glaseer nie,Afrikaans
